index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
2034,Mechanics and Thermodynamics,Theoretical Mechanics,Small Vibrations of Finite System,"In particle physics, the weak interaction at high energies is of particular interest, such as the decay of Ï mesons and K mesons in flight to produce neutrino beams. Consider a Ï meson with a momentum of $200 \, \text{GeV}/c$ decaying via the reaction $\pi \rightarrow \mu+\nu$ to produce a neutrino. The lifetime of the Ï meson in its rest frame is $\tau_{\pi \pm}=2.60 \times 10^{-8} \, \text{s}$, with a rest energy of $139.6 \, \text{MeV}$, and the rest energy of the muon is $105.7 \, \text{MeV}$. The neutrino is massless. Calculate the maximum angle of the muon in the laboratory frame relative to the direction of motion of the Ï meson.","The generalized forces for generalized coordinates $x, s$ are

$$
Q_{x}=F_{0} \cos \Omega t, \quad Q_{s}=0
$$

After applying the normal coordinates $\xi, \eta$, the relationship for generalized forces is given by:

$$
\begin{pmatrix} Q_{\xi} \\ Q_{\eta} \end{pmatrix} =\left(\begin{array}{cc} \frac{1}{2} & -\frac{3}{2} \\ -\frac{\sqrt{3}}{2} & -\frac{\sqrt{3}}{2} \end{array}\right) \begin{pmatrix} Q_{x} \\ Q_{s} \end{pmatrix}
$$

where the transformation matrix is $\boldsymbol{G}^{\boldsymbol{T}}$. Substituting $Q_{x}, Q_{s}$ gives

$$
Q_{\xi}=\frac{1}{2} F_{0} \cos \Omega t, \quad Q_{\eta}=-\frac{\sqrt{3}}{2} F_{0} \cos \Omega t
$$

The differential equations are:

$$
\begin{gathered}
2 m \ddot{\xi}+k \xi=\frac{1}{2} F_{0} \cos \Omega t \\
6 m \ddot{\eta}+k \eta=-\frac{\sqrt{3}}{2} F_{0} \cos \Omega t
\end{gathered}
$$

The particular solutions are:

$$
\begin{aligned}
\xi^{*}= & \frac{\frac{F_{0}}{4 m}}{\frac{k}{2 m}-\Omega^{2}} \cos \Omega t=\frac{F_{0} l}{2 m\left(3 g-2 l \Omega^{2}\right)} \cos \Omega t \\
\eta^{*}= & \frac{-\sqrt{3} F_{0}}{\frac{k}{6 m}-\Omega^{2}} \cos \Omega t=\frac{-\sqrt{3} F_{0} l}{6 m\left(g-2 l \Omega^{2}\right)} \cos \Omega t
\end{aligned}
$$

The general solutions are:

$$
\begin{aligned}
& \xi=\frac{F_{0} l}{2 m\left(3 g-2 l \Omega^{2}\right)} \cos \Omega t+C_{1}^{\prime} \cos \left(\sqrt{\frac{3 g}{2 l}} t+\alpha_{1}\right) \\
& \eta=-\frac{\sqrt{3} F_{0} l}{6 m\left(g-2 l \Omega^{2}\right)} \cos \Omega t+C_{2}^{\prime} \cos \left(\sqrt{\frac{g}{2 l}} t+\alpha_{2}\right)
\end{aligned}
$$

Further, we obtain:

$$
\begin{aligned}
x= & \frac{1}{2} \xi - \frac{\sqrt{3}}{2} \eta = \left[\frac{F_{0} l}{4 m(3 g-2 l \Omega^{2})} + \frac{F_{0} l}{4 m(g-2 l \Omega^{2})}\right] \cos \Omega t \\
& + C_{1} \cos \left(\sqrt{\frac{3g}{2l}} t+\alpha_{1}\right) + C_{2} \cos \left(\sqrt{\frac{g}{2l}} t+\alpha_{2}\right) \\
\theta= & -\frac{3}{2 l} \xi - \frac{\sqrt{3}}{2 l} \eta = \left[-\frac{3 F_{0}}{4 m(3g-2l\Omega^{2})} + \frac{F_{0}}{4m(g-2l\Omega^{2})}\right] \cos \Omega t 
\end{aligned}
$$

$$
-\frac{3}{l} C_{1} \cos \left(\sqrt{\frac{3g}{2l}} t+\alpha_{1}\right) + \frac{1}{l} C_{2} \cos \left(\sqrt{\frac{g}{2l}} t+\alpha_{2}\right)
$$

Figure 10.59 \\
$$
<image 1>
$$",\boxed{0.0113^\circ},NV,,False,EN,Practical Application
2043,Mechanics and Thermodynamics,Theoretical Mechanics,Small Vibrations of Finite System,"A long-range rocket is launched from the Earth's surface with a radius \(R\) at a velocity \(v=v_{r} \boldsymbol{e}_{r}+v_{\varphi} \boldsymbol{e}_{\varphi}\). Neglect air friction and Earth's rotation, but consider the precise gravitational field. Using the conservation of angular momentum and the conservation of mechanical energy with respect to the Earthâs center, derive the equation that determines the maximum height \(H\) the rocket can reach.","The generalized forces for generalized coordinates $x, s$ are

$$
Q_{x}=F_{0} \cos \Omega t, \quad Q_{s}=0
$$

After applying the normal coordinates $\xi, \eta$, the relationship for generalized forces is given by:

$$
\begin{pmatrix} Q_{\xi} \\ Q_{\eta} \end{pmatrix} =\left(\begin{array}{cc} \frac{1}{2} & -\frac{3}{2} \\ -\frac{\sqrt{3}}{2} & -\frac{\sqrt{3}}{2} \end{array}\right) \begin{pmatrix} Q_{x} \\ Q_{s} \end{pmatrix}
$$

where the transformation matrix is $\boldsymbol{G}^{\boldsymbol{T}}$. Substituting $Q_{x}, Q_{s}$ gives

$$
Q_{\xi}=\frac{1}{2} F_{0} \cos \Omega t, \quad Q_{\eta}=-\frac{\sqrt{3}}{2} F_{0} \cos \Omega t
$$

The differential equations are:

$$
\begin{gathered}
2 m \ddot{\xi}+k \xi=\frac{1}{2} F_{0} \cos \Omega t \\
6 m \ddot{\eta}+k \eta=-\frac{\sqrt{3}}{2} F_{0} \cos \Omega t
\end{gathered}
$$

The particular solutions are:

$$
\begin{aligned}
\xi^{*}= & \frac{\frac{F_{0}}{4 m}}{\frac{k}{2 m}-\Omega^{2}} \cos \Omega t=\frac{F_{0} l}{2 m\left(3 g-2 l \Omega^{2}\right)} \cos \Omega t \\
\eta^{*}= & \frac{-\sqrt{3} F_{0}}{\frac{k}{6 m}-\Omega^{2}} \cos \Omega t=\frac{-\sqrt{3} F_{0} l}{6 m\left(g-2 l \Omega^{2}\right)} \cos \Omega t
\end{aligned}
$$

The general solutions are:

$$
\begin{aligned}
& \xi=\frac{F_{0} l}{2 m\left(3 g-2 l \Omega^{2}\right)} \cos \Omega t+C_{1}^{\prime} \cos \left(\sqrt{\frac{3 g}{2 l}} t+\alpha_{1}\right) \\
& \eta=-\frac{\sqrt{3} F_{0} l}{6 m\left(g-2 l \Omega^{2}\right)} \cos \Omega t+C_{2}^{\prime} \cos \left(\sqrt{\frac{g}{2 l}} t+\alpha_{2}\right)
\end{aligned}
$$

Further, we obtain:

$$
\begin{aligned}
x= & \frac{1}{2} \xi - \frac{\sqrt{3}}{2} \eta = \left[\frac{F_{0} l}{4 m(3 g-2 l \Omega^{2})} + \frac{F_{0} l}{4 m(g-2 l \Omega^{2})}\right] \cos \Omega t \\
& + C_{1} \cos \left(\sqrt{\frac{3g}{2l}} t+\alpha_{1}\right) + C_{2} \cos \left(\sqrt{\frac{g}{2l}} t+\alpha_{2}\right) \\
\theta= & -\frac{3}{2 l} \xi - \frac{\sqrt{3}}{2 l} \eta = \left[-\frac{3 F_{0}}{4 m(3g-2l\Omega^{2})} + \frac{F_{0}}{4m(g-2l\Omega^{2})}\right] \cos \Omega t 
\end{aligned}
$$

$$
-\frac{3}{l} C_{1} \cos \left(\sqrt{\frac{3g}{2l}} t+\alpha_{1}\right) + \frac{1}{l} C_{2} \cos \left(\sqrt{\frac{g}{2l}} t+\alpha_{2}\right)
$$

Figure 10.59 \\
$$
<image 1>
$$",\boxed{\frac{1}{2}\left(v_{r}^{2}+v_{\varphi}^{2}\right)-\frac{G M}{R}=\frac{1}{2}\left(\frac{R}{R+H}\right)^{2} v_{\varphi}^{2}-\frac{G M}{R+H}},EQ,,False,EN,Laws Application
2046,Mechanics and Thermodynamics,Theoretical Mechanics,Hamiltonian Formulation of Mechanics,"For a particle of mass $m$ in a force field with potential energy $V=\frac{A}{r}-Bz$, its Lagrangian is given by

$$
L = \frac{1}{2} m\left[\frac{(\xi \dot{\eta} + \dot{\xi} \eta)^2}{4 \xi \eta} + \xi \eta \dot{\theta}^2 + \frac{1}{4}(\dot{\xi} - \dot{\eta})^2\right] - \frac{2A}{\xi + \eta} + \frac{1}{2} B(\xi - \eta).
$$

Write the expressions for the momenta $p_\xi$, $p_\eta$, $p_\theta$.","The momenta are given by

$$
p_\xi = \frac{\partial L}{\partial \dot{\xi}} = \frac{m (\xi + \eta)}{4 \xi} \dot{\xi}, \quad p_\eta = \frac{m (\xi + \eta)}{4 \eta} \dot{\eta}, \quad p_\theta = \frac{\partial L}{\partial \dot{\theta}} = m \xi \eta \dot{\theta}.
$$","\boxed{p_\xi = \frac{m (\xi + \eta)}{4 \xi} \dot{\xi}, p_\eta = \frac{m (\xi + \eta)}{4 \eta} \dot{\eta}, p_\theta = m \xi \eta \dot{\theta}}","EQ, EQ, EQ","None, None, None",True,EN,Math Derivation
2076,Mechanics and Thermodynamics,Theoretical Mechanics,Hamiltonian Formulation of Mechanics,"For a certain two-dimensional oscillator, the kinetic energy and potential energy are given by

\[
\begin{gathered}
T=\frac{1}{2} m\left(\dot{x}^{2}+\dot{y}^{2}\right) \\
V=\frac{1}{2} k\left(x^{2}+y^{2}\right)+c x y
\end{gathered}
\]

where \(c\) and \(k\) are constants. Find two constants of motion and prove them using the relation \(\frac{\mathrm{d} a}{\mathrm{~d} t}=\frac{\partial a}{\partial t}+[a, H]\).","\[
\begin{aligned}
L=\frac{1}{2} m\left(\dot{\xi}^{2}+\dot{\eta}^{2}\right)-\frac{1}{2}(k-c) \xi^{2}-\frac{1}{2}(k+c) \eta^{2} \\
H=\frac{1}{2 m}\left(p_{\xi}^{2}+p_{\eta}^{2}\right)+\frac{1}{2}(k-c) \xi^{2}+\frac{1}{2}(k+c) \eta^{2} \\
= H_{1}+H_{2}
\end{aligned}
\]

where

\[
\begin{gathered}
H_{1}=\frac{1}{2 m} p_{\xi}^{2}+\frac{1}{2}(k-c) \xi^{2} \\
H_{2}=\frac{1}{2 m} p_{\eta}^{2}+\frac{1}{2}(k+c) \eta^{2} \\
\frac{\mathrm{~d} H_{1}}{\mathrm{~d} t}=\frac{\partial H_{1}}{\partial t}+\left[H_{1}, H\right]=\left[H_{1}, H_{1}+H_{2}\right]=\left[H_{1}, H_{2}\right]=0
\end{gathered}
\]

Similarly,

\[
\frac{\mathrm{d} H_{2}}{\mathrm{~d} t}=\left[H_{2}, H_{1}+H_{2}\right]=\left[H_{2}, H_{1}\right]=0
\]

Therefore,

\[
\begin{aligned}
H_{1}=\frac{1}{2 m} p_{\xi}^{2}+\frac{1}{2}(k-c) \xi^{2}=C_{1} \\
H_{2}=\frac{1}{2 m} p_{\eta}^{2}+\frac{1}{2}(k+c) \eta^{2}=C_{2}
\end{aligned}
\]

are constants of motion,

\[
\begin{aligned}
p_{\xi}=m \dot{\xi}=m \cdot \frac{1}{\sqrt{2}}(\dot{x}-\dot{y})=\frac{1}{\sqrt{2}}\left(p_{x}-p_{y}\right) \\
p_{\eta}=m \dot{\eta}=\frac{1}{\sqrt{2}}\left(p_{x}+p_{y}\right)
\end{aligned}
\]

The two constants of motion can also be expressed as

\[
\begin{aligned}
\frac{1}{4 m}\left(p_{x}-p_{y}\right)^{2}+\frac{1}{4}(k-c)(x-y)^{2}=C_{1} \\
\frac{1}{4 m}\left(p_{x}+p_{y}\right)^{2}+\frac{1}{4}(k+c)(x+y)^{2}=C_{2}
\end{aligned}
\]","\boxed{C_{1}, C_{2}}","EX, EX","\text{None}, \text{None}",True,EN,Math Derivation
2079,Mechanics and Thermodynamics,Theoretical Mechanics,Hamiltonian Formulation of Mechanics,"A linear harmonic oscillator with a force constant \(k\) has its mass suddenly increased by a small amount \(\varepsilon\). Calculate the frequency shift \(\nu - \nu^{0}\) of the oscillator using canonical perturbation theory, considering terms up to the second order in \(\varepsilon\).","First, consider the case where \(\varepsilon = 0\),

\[
H(q, p, 0) = H_{0}(q, p)
\]

The characteristic function \(W^{0}\) satisfies the equation

\[
\frac{1}{2 m}\left(\frac{\mathrm{~d} W^{0}}{\mathrm{~d} q}\right)^{2}+\frac{1}{2} k q^{2} = E
\]

\[
W^{0} = \int \sqrt{2 m\left(E-\frac{1}{2} k q^{2}\right)} \mathrm{d} q
\]

Using Method 1 to obtain the function relationship of \(E\) and \(J\), setting \(\varepsilon = 0\), yields the function relationship between \(E\) and \(J^{0}\),

\[
J^{0} = 2 \pi E \sqrt{\frac{m}{k}}
\]

\[
E = \frac{J^{0}}{2 \pi} \sqrt{\frac{k}{m}}
\]

\[
w^{0} = \frac{\partial W^{0}}{\partial J^{0}} = \frac{\partial W^{0}}{\partial E} \frac{\partial E}{\partial J^{0}}
\]

\[
= \frac{1}{2 \pi} \sqrt{\frac{k}{m}} \int \frac{\sqrt{2 E}}{2 \sqrt{E-\frac{1}{2} k q^{2}}} \mathrm{~d} q = \frac{1}{2 \pi} \arcsin \left(\sqrt{\frac{\pi \sqrt{k m}}{J^{0}}} q\right)
\]

\[
q = \sqrt{\frac{J^{0}}{\pi \sqrt{k m}}} \sin \left(2 \pi w^{0}\right)
\]

\[
H_{0}^{*}=E=\frac{1}{2 \pi} \sqrt{\frac{k}{m}} J^{0}
\]

\[
\dot{w}^{0}=\nu^{0}=\frac{\partial H_{0}^{*}}{\partial J^{0}}=\frac{1}{2 \pi} \sqrt{\frac{k}{m}}
\]

\[
\sqrt{\frac{J^{0}}{\pi \sqrt{k m}}}=\sqrt{\frac{2 J^{0}}{k} \cdot \frac{1}{2 \pi} \sqrt{\frac{k}{m}}}=\sqrt{\frac{2 J^{0} \nu^{0}}{k}}
\]

Thus,

\[
q=\sqrt{\frac{2 J^{0} \nu^{0}}{k}} \sin \left(2 \pi w^{0}\right)
\]

\[
\rho=m \dot{q}=m \sqrt{\frac{2 J^{0} \nu^{0}}{k}} 2 \pi \nu^{0} \cos \left(2 \pi w^{0}\right)
\]

\[
=2 \pi m \nu^{0} \sqrt{\frac{2 J^{0} \nu^{0}}{k}} \cos \left(2 \pi w^{0}\right)
\]

Substituting the above \(q, p\) into equation (1): yields \(H^{*}\left(w^{0}, J^{0}, \varepsilon\right)\),

\[
H^{*}\left(w^{0}, J^{0}, \varepsilon\right) = \frac{1}{2 m}\left(1-\frac{\varepsilon}{m}+\frac{\varepsilon^{2}}{m^{2}}\right) 4 \pi^{2} m^{2}\left(\nu^{0}\right)^{2} \frac{2 J^{0} \nu^{0}}{k} \cos ^{2}\left(2 \pi w^{0}\right)
\]

\[
+ \frac{1}{2} k \frac{2 J^{0} \nu^{0}}{k} \sin ^{2}\left(2 \pi w^{0}\right) = J^{0} \nu^{0}+J^{0} \nu^{0}\left(-\frac{\varepsilon}{m}+\frac{\varepsilon^{2}}{m^{2}}\right) \cos ^{2}\left(2 \pi w^{0}\right)
\]

Thus,

\[
\left\{\begin{array}{l}
H_{0}^{*}\left(J^{0}\right)=\nu^{0} J^{0}\\
H_{1}^{*}\left(w^{0}, J^{0}\right)=-\frac{J^{0} \nu^{0}}{m} \cos ^{2}\left(2 \pi w^{0}\right)=-\frac{J^{0} \nu^{0}}{2 m}\left[1-\cos \left(4 \pi w^{0}\right)\right] \\
H_{2}^{*}\left(w^{0}, J^{0}\right)=\frac{J^{0} \nu^{0}}{2 m^{2}}\left[1-\cos \left(4 \pi w^{0}\right)\right]
\end{array}\right.
\]

From equation (2), we can directly write

\[
H_{0}^{*}(J)=\nu^{0} J
\]

\[
H_{1}^{*}\left(w^{0}, J\right)=-\frac{J \nu^{0}}{2 m}\left[1-\cos \left(4 \pi w^{0}\right)\right]
\]

\[
H_{2}^{*}\left(w^{0}, J\right)=\frac{J \nu^{0}}{2 m^{2}}\left[1-\cos \left(4 \pi w^{0}\right)\right]
\]

\[
H_{1}^{*}(J)=\overline{H_{1}^{*}\left(w^{0}, J\right)}=\int_{0}^{1}\left(-\frac{J \nu^{0}}{2 m}\right)\left[1-\cos \left(4 \pi w^{0}\right)\right] \mathrm{d} w^{0}=-\frac{1}{2 m} \nu^{0} J
\]

\[
\overline{H_{2}^{*}}=\overline{H_{2}^{*}\left(w^{0}, J\right)}=\int_{0}^{1} H_{2}^{*}\left(w^{0}, J\right) \mathrm{d} w^{0}=\frac{J \nu^{0}}{2 m^{2}}
\]

\[
\overline{\frac{\partial H_{1}^{*}}{\partial J}}=\overline{\frac{\partial H_{1}^{*}\left(w^{0}, J\right)}{\partial J}}=\int_{0}^{1}\left(-\frac{1}{2 m} \nu^{0}\right)\left[1-\cos \left(4 \pi w^{0}\right)\right] \mathrm{d} w^{0}=-\frac{\nu^{0}}{2 m}
\]

\[
\overline{\left(\frac{\partial H_{1}^{*}}{\partial J} H_{1}^{*}\right)}=\overline{\left[\frac{\partial H_{1}^{*}\left(w^{0}, J\right)}{\partial J} H_{1}^{*}\left(w^{0}, J\right)\right]}
\]

\[
=\int_{0}^{1}\left(-\frac{\nu^{0}}{2 m}\right)\left[1-\cos \left(4 \pi w^{0}\right)\right]\left(-\frac{J \nu^{0}}{2 m}\right)\left[1-\cos \left(4 \pi w^{0}\right)\right] \mathrm{d} w^{0}
\]

\[
=\frac{3 J\left(\nu^{0}\right)^{2}}{8 m^{2}}
\]

\[
\frac{\partial \nu^{0}}{\partial J}=0
\]

\[
H_{2}^{*}(J)=\overline{H_{2}^{*}}+\frac{1}{\nu^{0}(J)}\left[\overline{\frac{\partial H_{1}^{*}}{\partial J}} \cdot \overline{H_{1}^{*}}-\overline{\left(\frac{\partial H_{1}^{*}}{\partial J} H_{1}^{*}\right)}\right]
\]

\[
+\frac{1}{2 \nu^{0^{2}}} \frac{\partial \nu^{0}}{\partial J}\left[\overline{\left(H_{1}^{*}\right)^{2}}-\left(\overline{H_{1}^{*}}\right)^{2}\right]
\]

\[
=\frac{J \nu^{0}}{2 m^{2}}+\frac{1}{\nu^{0}}\left[\left(-\frac{\nu^{0}}{2 m}\right)\left(-\frac{1}{2 m} \nu^{0} J\right)-\frac{3 J \nu^{0^{2}}}{8 m^{2}}\right]
\]

\[
=\frac{3 J\left(\nu^{0}\right)^{2}}{8 m^{2}}
\]

From equations (1), (3), (4), (5),

\[
H^{*}(J) = H_{0}^{*}(J)+\varepsilon H_{1}^{*}(J)+\varepsilon^{2} H_{2}^{*}(J)
\]

\[
= \nu^{0} J-\frac{\varepsilon}{2 m} \nu^{0} J+\varepsilon^{2} \frac{3 \nu^{0} J}{8 m^{2}}
\]

Using Hamilton's canonical equations,

\[
\nu = \dot{\omega} = \frac{\partial H^{*}(J, \varepsilon)}{\partial J} = \nu^{0}-\frac{\varepsilon}{2 m} \nu^{0}+\frac{3 \varepsilon^{2} \nu^{0}}{8 m^{2}}
\]

\[
\nu-\nu^{0} = -\frac{\varepsilon}{2 m} \nu^{0}+\frac{3 \varepsilon^{2}}{8 m^{2}} \nu^{0} = \frac{1}{2 \pi} \sqrt{\frac{k}{m}}\left(-\frac{\varepsilon}{2 m}+\frac{3 \varepsilon^{2}}{8 m^{2}}\right)
\]

At the same order approximation, the results obtained by both methods are identical.","\[
\boxed{\nu-\nu^{0} = \frac{1}{2 \pi} \sqrt{\frac{k}{m}}\left(-\frac{\varepsilon}{2 m}+\frac{3 \varepsilon^{2}}{8 m^{2}}\right)}
\]",EX,,False,EN,Math Derivation
2091,Mechanics and Thermodynamics,Theoretical Mechanics,Hamiltonian Formulation of Mechanics,"Let \(\boldsymbol{A}\) be the Laplace-Runge-Lenz vector in the central force motion under the inverse square law,

\[
\boldsymbol{A} = \boldsymbol{p} \times \boldsymbol{J} - m^{2} \alpha \frac{\boldsymbol{r}}{r}
\]

where \(\boldsymbol{J}\) is the angular momentum with respect to the force center, \(\alpha\) is the coefficient in the central force, and \(\boldsymbol{F} = -\frac{m \alpha}{r^{2}} \boldsymbol{e}_{r}\). Using the properties of the Poisson bracket, find \([A_{x}, H]\) (the subscript \(x\) represents the Cartesian coordinate component) and prove that it is a conserved quantity.","\[
\begin{aligned}
& \text{Solution} \quad \boldsymbol{A} = \boldsymbol{p} \times \boldsymbol{J} - m^{2} \alpha \frac{\boldsymbol{r}}{r} \\
& \boldsymbol{p} = p_{x} \boldsymbol{i} + p_{y} \boldsymbol{j}, \quad \boldsymbol{r} = x \boldsymbol{i} + y \boldsymbol{j} \\
& \boldsymbol{J} = \boldsymbol{r} \times \boldsymbol{p} = (x p_{y} - y p_{x}) \boldsymbol{k} \\
& \boldsymbol{A} = (p_{x} \boldsymbol{i} + p_{y} \boldsymbol{j}) \times (x p_{y} - y p_{x}) \boldsymbol{k} - m^{2} \alpha \frac{x \boldsymbol{i} + y \boldsymbol{j}}{\sqrt{x^{2} + y^{2}}} \\
& = \left[x p_{y}^{2} - y p_{x} p_{y} - m^{2} \alpha \frac{x}{\sqrt{x^{2} + y^{2}}}\right] \boldsymbol{i} + \left[y p_{x}^{2} - x p_{x} p_{y} - m^{2} \alpha \frac{y}{\sqrt{x^{2} + y^{2}}}\right] \boldsymbol{j} \\
& H = \frac{1}{2 m}(p_{x}^{2} + p_{y}^{2}) - \frac{m \alpha}{\sqrt{x^{2} + y^{2}}} \\
& [A_{x}, H] = [p_{y}(x p_{y} - y p_{x}) - m^{2} \alpha \frac{x}{\sqrt{x^{2} + y^{2}}}, \frac{1}{2 m}(p_{x}^{2} + p_{y}^{2})- \frac{m \alpha}{\sqrt{x^{2} + y^{2}}}] \\
& = [x p_{y}^{2}, \frac{1}{2 m} p_{x}^{2}] - [y p_{x} p_{y}, \frac{1}{2 m} p_{y}^{2}] \\
& + [x p_{y}^{2}, -\frac{m \alpha}{\sqrt{x^{2} + y^{2}}}] + [y p_{x} p_{y}, \frac{m \alpha}{\sqrt{x^{2} + y^{2}}}] \\
& - m^{2} \alpha\left[\frac{x}{\sqrt{x^{2} + y^{2}}}, \frac{1}{2 m} p_{x}^{2}\right] - m^{2} \alpha\left[\frac{x}{\sqrt{x^{2} + y^{2}}}, \frac{1}{2 m} p_{y}^{2}\right] \\
& = \frac{1}{2 m} p_{y}^{2}[x, p_{x}^{2}] - \frac{1}{2 m} p_{x} p_{y}[y, p_{y}^{2}] \\
& + m \alpha x\left[\frac{1}{\sqrt{x^{2} + y^{2}}}, p_{y}^{2}\right] + y p_{y}\left[p_{x}, \frac{m \alpha}{\sqrt{x^{2} + y^{2}}}\right] \\
& + y p_{x}\left[p_{y}, \frac{m \alpha}{\sqrt{x^{2} + y^{2}}}\right] - \frac{1}{2} m \alpha \left[\frac{x}{\sqrt{x^{2} + y^{2}}}, p_{x}^{2}\right] \\
& - \frac{1}{2} m \alpha \left[\frac{x}{\sqrt{x^{2} + y^{2}}}, p_{y}^{2}\right] \\
& = \frac{1}{m} p_{y}^{2} p_{x} - \frac{1}{m} p_{x} p_{y}^{2} - m \alpha x \frac{y}{(x^{2} + y^{2})^{3/2}} \cdot 2 p_{y} \\
& + m \alpha y p_{y} \frac{x}{(x^{2} + y^{2})^{3/2}} + y p_{x} \cdot m \alpha \cdot \frac{y}{(x^{2} + y^{2})^{3/2}} \\
& - \frac{1}{2} m \alpha\left[\frac{1}{\sqrt{x^{2} + y^{2}}} - \frac{x^{2}}{(x^{2} + y^{2})^{3/2}}\right] \cdot 2 p_{x} \\
& - \frac{1}{2} m \alpha x\left[-\frac{y}{(x^{2} + y^{2})^{3/2}}\right] 2 p_{y} = 0
\end{aligned}
\]

After calculation, we find that \([A_{x}, H] = 0\), thus it is a conserved quantity.",\boxed{0},NV,,False,EN,Math Derivation
2102,Mechanics and Thermodynamics,Theoretical Mechanics,Lagrangian Formulation of Mechanics,Two spheres $A$ and $B$ with weights $P$ and $Q$ respectively are connected by a light rod of length $2l$ and placed inside a smooth spherical shell with a radius of $R$. Calculate the angle $\alpha$ between the rod and the horizontal line at equilibrium.,"Consider the $xy$ coordinate system shown in Figure 9.18,

$$
\begin{aligned}
& y_{A} = R \sin \left(\alpha + \arccos \frac{l}{R}\right), \\
& y_{B} = R \sin \left(\arccos \frac{l}{R} - \alpha\right), \\
& \delta y_{A} = R \cos \left(\alpha + \arccos \frac{l}{R}\right) \delta \alpha, \\
& \delta y_{B} = -R \cos \left(\arccos \frac{l}{R} - \alpha\right) \delta \alpha, \\
& P \delta y_{A} + Q \delta y_{B} = 0.
\end{aligned}
$$

Thus, we have

$$
\begin{aligned}
& \left[PR \cos \left(\alpha + \arccos \frac{l}{R}\right) - QR \cos \left(\arccos \frac{l}{R} - \alpha\right)\right] \delta \alpha = 0, \\
& P \left[\cos \alpha \cos \left(\arccos \frac{l}{R}\right) - \sin \alpha \sin \left(\arccos \frac{l}{R}\right)\right] \\
& - Q \left[\cos \alpha \cos \left(\arccos \frac{l}{R}\right) + \sin \alpha \sin \left(\arccos \frac{l}{R}\right)\right] = 0, \\
& \sin \left(\arccos \frac{l}{R}\right) = \sqrt{1-\frac{l^{2}}{R^{2}}} = \frac{1}{R} \sqrt{R^{2}-l^{2}}, \\
& (P-Q)l \cos \alpha - (P+Q) \sin \alpha \cdot \sqrt{R^{2}-l^{2}} = 0, \\
& \tan \alpha = \frac{(P-Q)l}{(P+Q) \sqrt{R^{2}-l^{2}}}.
\end{aligned}
$$",\boxed{\tan \alpha = \frac{(P-Q)l}{(P+Q) \sqrt{R^{2}-l^{2}}}},EQ,,False,EN,Math Derivation
2107,Mechanics and Thermodynamics,Theoretical Mechanics,Lagrangian Formulation of Mechanics,"A particle with mass \( m \) is moving in a plane under a central force 
\[ F(r) = -\frac{k}{r^{2}} + \frac{k'}{r^{3}} \quad (k > 0) \].

(1) Write down the Lagrangian function of the system.","(1)
\[
\begin{gathered}
F(r) = -\frac{k}{r^{2}} + \frac{k'}{r^{3}} \\
V(r) = -\int_{\infty}^{r} F(r) \, \mathrm{d}r = \int_{r}^{\infty} F(r) \, \mathrm{d}r = -\frac{k}{r} + \frac{k'}{2r^{2}} \\
L = \frac{1}{2} m \left(\dot{r}^{2} + r^{2} \dot{\varphi}^{2}\right) + \frac{k}{r} - \frac{k'}{2r^{2}}
\end{gathered}
\]",\boxed{L = \frac{1}{2} m\left(\dot{r}^{2}+r^{2} \dot{\varphi}^{2}\right) + \frac{k}{r} - \frac{k^{\prime}}{2 r^{2}}},EX,,False,EN,Math Derivation
2117,Mechanics and Thermodynamics,Theoretical Mechanics,Lagrangian Formulation of Mechanics,"The capacitance of a variable capacitor is given by $C = \frac{A_2}{d-x}$, and the equilibrium length of the spring with mass $m$ on the plate is $l_0$. The spring constant is $k_2$. Write the differential equation of motion related to $x$. In this sub-problem, do not consider the effects of $\theta$ and other charges $q_1$, $q_2$.","Using the Lagrangian equation for $x$, we obtain

$$
m \ddot{x} + k_2 x - \frac{1}{2 A_2} (q_2 - q_1)^2 = 0.
$$",\boxed{m \ddot{x} + k_2 x - \frac{1}{2 A_2} (q_2 - q_1)^2 = 0},EQ,,False,EN,Laws Application
2121,Mechanics and Thermodynamics,Theoretical Mechanics,Small Vibrations of Finite System,"Solve the characteristic equation

$$
|\boldsymbol{H}|=\left(-3 A+B \omega^{2}\right)\left(-B^{2} \omega^{4}+3 A B \omega^{2}\right)=0
$$

to obtain the normal frequencies of the system.","We find

$$
\omega_{1}=0
$$

$$
\omega_{2}=\omega_{3}=\sqrt{\frac{3 A}{B}}=\sqrt{\frac{3 V_{0} e^{-2 \pi / 3}}{m b^{2}}}
$$

$\omega_{1}=0$ indicates that the system undergoes uniform angular motion along the circle and is not a normal mode of vibration. There are only two normal frequencies, which are degenerate.",\boxed{\sqrt{\frac{3 A}{B}}},NV,,False,EN,Math Derivation
