index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
3864,Modern Physics,Solid-State Physics,Energy Bands in Solids,"Under the coordinate transformation \(x^{\prime}=y, y^{\prime}=-x, z^{\prime}=z\), how does the wave function \(\Psi_{k}^{x}(\boldsymbol{r})\) change as \(k \rightarrow 0\)?","When \(k \rightarrow 0\), since \(\boldsymbol{k}=0\) remains unchanged under all symmetry operations, we have

\[
\Psi_{k}^{x}(\boldsymbol{r}) \rightarrow \Psi_{k^{\prime}}^{y}(\boldsymbol{r}) \quad \text{(note that } k \rightarrow k^{\prime} \text{)}
\]

Thus, under the coordinate transformation \(x^{\prime}=y, y^{\prime}=-x, z^{\prime}=z\),

\[
\Psi_{0}^{x}(\boldsymbol{r}) \rightarrow \Psi_{0}^{y}(\boldsymbol{r})
\]

reflecting the symmetry of \(\Psi_{0}^{x}(\boldsymbol{r})\).",\boxed{\Psi_{0}^{x}(\boldsymbol{r}) \rightarrow \Psi_{0}^{y}(\boldsymbol{r})},EX,,False,EN,Laws Application
3871,Modern Physics,Solid-State Physics,Crystal Structure,"Apply the method of integration by parts to solve the following integrals \(\int_{0}^{\infty} \sin G r \mathrm{e}^{-\frac{2 r}{a_{0}}} \mathrm{d} r\) and \(\int_{0}^{\infty} \cos G r \mathrm{e}^{-\frac{2 r}{a_{0}}} \mathrm{d} r\), obtaining the results:

\[ 
I_{1} = \frac{G a_{0}^{2}}{4+a_{0}^{2} G^{2}} 
\]

and

\[ 
I_{2} = \frac{2 a_{0}}{4+a_{0}^{2} G^{2}} 
\]","First, apply integration by parts to solve \(I_{1}\)

\[
\begin{aligned}
I_{1} & =-\frac{a_{0}}{2}\left[\left.\left(\sin G r \mathrm{e}^{-\frac{2 r}{a_{0}}}\right)\right|_{0}^{\infty}-\int_{0}^{\infty} G \cos G r \mathrm{e}^{-\frac{2 r}{a_{0}}} \mathrm{d} r\right] \\
& =\frac{G a_{0}}{2} \int_{0}^{\infty} \cos G r \mathrm{e}^{-\frac{2 r}{a_{0}}} \mathrm{d} r=-\frac{G a_{0}^{2}}{4}\left[\left.\left(\cos G r \mathrm{e}^{-\frac{2 r}{a_{0}}}\right)\right|_{0}^{\infty}+\int_{0}^{\infty} G \sin G r \mathrm{e}^{-\frac{2 r}{a_{0}}} \mathrm{d} r\right] \\
& =\frac{G a_{0}^{2}}{4}-\frac{G^{2} a_{0}^{2}}{4} I_{1}
\end{aligned}
\]

Rearranging yields

\[
I_{1}=\frac{G a_{0}^{2}}{4+a_{0}^{2} G^{2}}
\]

By similar calculations, we find

\[
I_{2}=\frac{2 a_{0}}{4+a_{0}^{2} G^{2}}
\]","\boxed{\frac{G a_{0}^{2}}{4+a_{0}^{2} G^{2}}, \frac{2 a_{0}}{4+a_{0}^{2} G^{2}}}","EX, EX","None, None",True,EN,Math Derivation
3878,Modern Physics,Solid-State Physics,Motion of Electrons in Electromagnetic Fields,"Attempt to derive the formula for the transverse effective mass \(m_{t}^{*}\) of electrons in semiconductor silicon using the cyclotron resonance experiment with the magnetic field \(B\) directed along \([1,0,0]\).","As seen in problem 1.1.100, the formula for the effective mass \(m^{*}\) in cyclotron resonance shows that this mass depends not only on \(m_{1}^{*}, m_{2}^{*}, m_{3}^{*}\) but also on the orientation of the magnetic field. Due to crystal symmetry, there can be more than one extremum point at the same energy level, such as multiple conduction band minima in a semiconductor. Thus, for the same magnetic field orientation, the angle between the field and different extrema may vary, causing the effective mass \(m^{*}\) to differ, resulting in several cyclotron resonance frequencies. In other words, several resonance peaks can appear on the cyclotron resonance curve for the same direction of the magnetic field.

Semiconductor silicon has 6 conduction band minima located along the 6 symmetric axes \([1,0,0], [\overline{1}, 0,0], [0,1,0], [0, \overline{1}, 0], [0,0,1], [0,0, \overline{1}]\). Thus, the equipotential surface near the conduction band minima of electrons forms rotational ellipsoids with these 6 symmetric axes as the rotational axes. Electrons have two effective masses: the longitudinal effective mass \(m_{l}^{*}\) along the axis and the transverse effective mass \(m_{t}^{*}\) perpendicular to it.

Let \(k_{z}\) be the rotational axis of the ellipsoid. We have \(m_{s}^{*}=m_{l}^{*}, m_{1}^{*}=m_{2}^{*}=m_{t}^{*}\). Substituting into the formula for the cyclotron resonance effective mass \(m^{*}\) from problem 1.1.100, we get:

\[
\begin{aligned}
\frac{1}{m^{*}} & =\frac{1}{m_{t} \sqrt{m_{l}}}\left[m_{t} \sin ^{2} \alpha_{3}+m_{l} \cos ^{2} \alpha_{3}\right]^{\frac{1}{2}} \\
& =\frac{1}{m_{t}}\left[\frac{m_{t}}{m_{l}} \sin ^{2} \alpha_{3}+\cos ^{2} \alpha_{3}\right]^{\frac{1}{2}}
\end{aligned}
\]

From this formula, the cyclotron resonance frequency is related not only to \(m_{t}\) and \(m_{l}\) but also solely depends on the angle between the magnetic field and the rotational symmetric axis \(k_{z}\). Now, let's find the cosine of the angle between the magnetic field \(B\) in the \([1,0,0]\) direction and the 6 symmetric axes at the silicon conduction band minima. For the \([1,0,0]\) and \([\overline{1}, 0,0]\) conduction band minima:

\[
\left.\begin{array}{c}
\cos \alpha_{3}=\frac{1 \times 1+0 \times 0+0 \times 0}{\sqrt{1^{2}+0^{2}+0^{2}} \sqrt{1^{2}+0^{2}+0^{2}}}=1 \\
\cos \alpha_{3}=\frac{1 \times(-1)+0 \times 0+0 \times 0}{\sqrt{(-1)^{2}+0^{2}+0^{2}} \sqrt{1^{2}+0^{2}+0^{2}}}=-1
\end{array}\right\} \cos ^{2} \alpha_{3}=1
\]

There are two values for \(\cos ^{2} \alpha_{3}\), indicating that in the cyclotron resonance experiment with the magnetic field directed along \([1,0,0]\), two resonance peaks will be observed. According to the cyclotron resonance frequency formula:

\[
\omega_{c}=\frac{e B}{m^{*}}
\]

Two different cyclotron resonance effective masses, \(m_{1}^{*}\) and \(m_{2}^{*}\), can be calculated:

\[
m_{1}^{*}=\frac{e B_{1}}{\omega_{c_{1}}}, \quad m_{2}^{*}=\frac{e B_{2}}{\omega_{c_{2}}}
\]

where \(B_{1}\) and \(B_{2}\) are different magnetic field strengths corresponding to the two different cyclotron resonance frequencies. Inserting into equation (1), we get: 
(a) When \(\cos ^{2} \alpha_{3}=1\), \(\sin ^{2} \alpha_{3}=0\)

\[
\frac{1}{m_{1}^{*}}=\frac{1}{m_{t}} \cdot 1
\]

Thus:

\[
m_{t}=m_{1}^{*}
\]",\boxed{m_{t} = m_{1}^{*}},EQ,,False,EN,Math Derivation
3879,Modern Physics,Solid-State Physics,Transport Properties of Electrons and Holes in Solids,"In the free electron model of metals, it is assumed that conduction electrons can be approximated as a free electron gas, where the most important parameters are the electron number density \(n\) and the time between two collisions \(\tau\). Derive the expression for the electrical conductivity of the metal

\[
\sigma = \frac{n e^{2} \tau}{m}
\]","For free electrons, the relationship between momentum \(\boldsymbol{p}\) and wave vector \(\boldsymbol{k}\) is

\[
p = \hbar \boldsymbol{k}
\]

The equation of motion under the influence of an external force \(\boldsymbol{F}\) is

\[
F = \frac{\mathrm{d} p}{\mathrm{d} t} = \hbar \frac{\mathrm{d} \boldsymbol{k}}{\mathrm{d} t}
\]

That is, due to the external force, the \(\boldsymbol{k}\) values of all electrons increase in the direction parallel to the force \(\boldsymbol{F}\). However, through collisions, the electrons return to their original state to reach a state of equilibrium. If the relaxation time for these collisions is \(\tau\), then the equilibrium displacement of the wave vector \(\delta \boldsymbol{k}\) is

\[
\delta \boldsymbol{k} = \frac{\tau}{\hbar} \boldsymbol{F}
\]

Correspondingly, the change in velocity is

\[
\delta v = \frac{\delta \boldsymbol{p}}{m} = \frac{\hbar}{m} \delta \boldsymbol{k} = \frac{\tau}{m} \boldsymbol{F}
\]

If the applied electric field is \(\varepsilon\), then the force acting on each electron is

\[
\boldsymbol{F} = -e \boldsymbol{\varepsilon}
\]

The resulting current density is

\[
j = -n e \delta v = \frac{n e^{2} \tau}{m} \varepsilon = \sigma \varepsilon
\]

Thus, the electrical conductivity \(\sigma\) is

\[
\sigma = \frac{n e^{2} \tau}{m}
\]",\boxed{\sigma = \frac{n e^{2} \tau}{m}},EQ,,False,EN,Math Derivation
3880,Modern Physics,Solid-State Physics,Lattice Vibrations and Mechanical Properties of Solids,"A material with density \(\rho\) has a face-centered cubic lattice with a cubic edge length of \(a\) and an Einstein temperature of \(\Theta_{\mathrm{E}}\). For the high-temperature limit, i.e., \(T > \Theta_{\mathrm{E}}\), express the average square displacement of atoms in the \(x\)-direction \(\overline{r_{x}^{2}}\) in terms of \(\rho\), \(a\), \(\Theta_{\mathrm{E}}\), and other necessary physical constants.","For a face-centered cubic lattice, the volume of a unit cell (containing only one atom) is \(\frac{a^{3}}{4}\), so the density of the lattice is

\[
\rho = \frac{m}{\frac{a^{3}}{4}} = \frac{4m}{a^{3}}
\]

where \(m\) is the mass of one atom, i.e.,

\[
m = \frac{a^{3}}{4} \rho
\]

In the Einstein model, the vibration of each atom in the crystal can be considered as independent simple harmonic oscillation with the same angular frequency \(\omega_{E}\). The Einstein temperature \(\Theta_{\mathrm{E}}\) is defined as

\[
\hbar \omega_{E} = k_{\mathrm{B}} \Theta_{\mathrm{E}}
\]

According to section 1.1.42 of classic mechanics, the mean kinetic energy of an atom undergoing simple harmonic motion with \(\omega_{E}\) is

\[
\frac{1}{2} m \omega_{E}^{2} \overline{r_{x}^{2}}
\]

This equals half of the total mean energy, and according to the results of quantum mechanics, the energy of an oscillator with angular frequency \(\omega_{\mathrm{E}}\) is

\[
\left(n + \frac{1}{2}\right) \hbar \omega_{E}
\]

Thus,

\[
\overline{r_{x}^{2}} = \frac{\left(n + \frac{1}{2}\right) \hbar \omega_{E}}{m \omega_{E}^{2}} = \left(n + \frac{1}{2}\right) \frac{\hbar}{m \omega_{E}}
\]

At temperature \(T\), oscillators are distributed among eigenstates according to the Boltzmann distribution, so

\[
\overline{r_x^2} = \frac{\sum_{n=0}^\infty \left( n + \frac{1}{2} \right) \frac{\hbar}{m \omega_E} e^{-\left( n + \frac{1}{2} \right) \frac{\hbar \omega_E}{k_B T}}}{\sum_{n=0}^\infty e^{-\left( n + \frac{1}{2} \right) \frac{\hbar \omega_E}{k_B T}}} = \frac{\hbar}{m \omega_E} \left[ \frac{\sum_{n=0}^\infty n e^{- \left( n + \frac{1}{2} \right) \frac{\hbar \omega_E}{k_B T}}}{\sum_{n=0}^\infty e^{- \left( n + \frac{1}{2} \right) \frac{\hbar \omega_E}{k_B T}}} + \frac{1}{2} \right]
\]

The first term in the bracket can be written as

\[
\begin{aligned}
\frac{\sum n e^{n \chi}}{\sum e^{n \chi}} & = \frac{\sum \frac{d}{d \chi} e^{n \chi}}{\sum e^{n \chi}} = \frac{\frac{d}{d \chi} \sum e^{n \chi}}{\sum e^{n \chi}} = \frac{d}{d \chi} \ln \sum e^{n \chi} \\
& = \frac{d}{d \chi} \ln \left(\frac{1}{1 - e^{\chi}}\right) = \frac{e^{\chi}}{1 - e^{\chi}} = \frac{1}{e^{-\chi} - 1}
\end{aligned}
\]

Noting that \(\chi = -\frac{\hbar \omega_{\mathrm{E}}}{k_{\mathrm{B}} T}\), substituting into the above formula gives

\[
\overline{r_{x}^{2}} = \frac{\hbar}{m \omega_{E}}\left(\frac{1}{e^{\frac{\hbar \omega_{E}}{k_{\mathrm{B}} T}}-1} + \frac{1}{2}\right)
\]

By substituting equations (1) and (2) into the formula above, we get

\[
\begin{aligned}
\overline{r_{x}^{2}} & = \frac{\hbar}{\frac{a^{3}}{4} \rho \cdot \frac{k_{\mathrm{B}} \Theta_{\mathrm{E}}}{\hbar}}\left(\frac{1}{e^{\frac{\hbar \omega_{E}}{k_{\mathrm{B}} T}} - 1} + \frac{1}{2}\right) \\
& = \frac{4 \hbar^{2}}{k_{\mathrm{B}} \Theta_{\mathrm{E}} a^{3} \rho} \left(\frac{1}{e^{\frac{\Theta_{\mathrm{E}}}{T}} - 1} + \frac{1}{2}\right)
\end{aligned}
\]

In the high-temperature limit, \(\frac{\Theta_{E}}{T} \ll 1\), and ignoring the contribution of zero-point energy, it becomes

\[
\overline{r_{x}^{2}} \approx \frac{4 \hbar^{2}}{k_{\mathrm{B}} \Theta_{\mathrm{E}} a^{3} \rho} \cdot \frac{T}{\Theta_{\mathrm{E}}} = \frac{4 \hbar^{2} T}{k_{\mathrm{B}} \Theta_{\mathrm{E}}^{2} a^{3} \rho}
\]",\boxed{\frac{4 \hbar^{2} T}{k_{\mathrm{B}} \Theta_{\mathrm{E}}^{2} a^{3} \rho}},EX,,False,EN,Math Derivation
3881,Modern Physics,Solid-State Physics,Transport Properties of Electrons and Holes in Solids,"Consider a one-dimensional metal composed of atoms arranged regularly at a distance \( b \), with each atom contributing one valence electron. Using the tight-binding approximation, the atomic wave function is given by \(\Psi\left(r-R_{i}\right)\), where \(R_{i}\) is the position of the nucleus of the \(i\)-th atom \(\left(R_{i}=ib\right)\), and it is assumed that the nuclear position is fixed. Given:

\[
\begin{aligned}
& \int \Psi^{*}\left(r-R_{i}\right) H \Psi\left(r-R_{i}\right) \mathrm{d}^{3} r = -E_{0}, \\
& \int \Psi^{*}\left(r-R_{i}\right) H \Psi\left(r-R_{i+1}\right) \mathrm{d}^{3} r = -V, \\
& \int \Psi^{*}\left(r-R_{i}\right) H \Psi\left(r-R_{i+j}\right) \mathrm{d}^{3} r = 0, \quad \text{for } j \geqslant 2,
\end{aligned}
\]

where \( H \) is the Hamiltonian. Calculate the electronic band structure (\(\varepsilon_{k}\) as a function of \(k\)).","In the tight-binding method, the electron wave function can be expressed as:

\[
\begin{aligned}
& \Psi_{k}(r) = \sum_{i} c_{i} \varphi_{k}, \\
& \hat{H} \Psi_{k} = E(k) \Psi_{k},
\end{aligned}
\]

where

\[
\varphi_{k}^{j} = \frac{1}{\sqrt{N}} \sum_{R_{l}} \mathrm{e}^{\mathrm{i} k R_{l}} \Psi\left(r-R_{l}\right).
\]

For the one-dimensional problem, \(\varphi_{k}(r) = \varphi_{k}^{j}\) thus

\[
E(k) = \langle \Psi_{k} | \hat{H} | \Psi_{k} \rangle = \langle \varphi_{k} | \hat{H} | \varphi_{k} \rangle = -\left(E_{0} + 2V \cos(kb)\right).
\]

This result uses the conditions provided in the problem.",\(\boxed{-\left(E_{0} + 2V \cos(kb)\right)}\),EX,,False,EN,Math Derivation
3882,Modern Physics,Solid-State Physics,Energy Bands in Solids,"Under the coordinate transformation \(x^{\prime}=y, y^{\prime}=-x, z^{\prime}=z\), does the energy eigenvalue of the Bloch wave \(\Psi_{k}^{x}(\boldsymbol{r})\) for a face-centered cubic crystal with a wave vector \(\boldsymbol{k}=\left(k_{0}, 0, 0\right)\) remain the same if it is an electronic wave function?","Evidently, the two Bloch waves \(\Psi_{k}^{x}(\boldsymbol{r})\) and \(\Psi_{k}^{y}(\boldsymbol{r})\) will correspond to the same energy eigenvalue. This is due to the macroscopic symmetry of the lattice potential, which ensures the Hamiltonian of the crystal electrons remains invariant under symmetry operations, causing the degeneracy in the solutions of the Schrödinger equation.",\boxed{Yes},TF,,False,EN,Laws Application
3887,Modern Physics,Solid-State Physics,Crystal Defects and Motion,"Under the action of external force, a simple cubic crystal \((0,0,1)\) plane undergoes relative slip along the \([1,0,0]\) direction. When the slip amount is \(x\), the potential energy function is

\[
U = U_{0} - A \cos \frac{2 \pi x}{a}
\]

Using elastic theory, prove the critical shear stress

\[
\tau_{m} = \frac{G}{2 \pi}
\]

where \(G\) is the shear modulus of the crystal.","From Figure 1.1.10, we can see that the direction of the closest atomic arrangement on the crystal plane \((0,0,1)\) is \([1,0,0]\). Take \([1,0,0]\) as the \(x\)-axis. When the \((0,0,1)\) plane undergoes relative slip along the \(x\)-direction (minimum slip distance is \(a\)), the restoring force should be

\[
F = \frac{\partial U}{\partial x} = -\frac{2 \pi}{a} A \sin \frac{2 \pi x}{a}
\]

Assume the slip area is \(S\), then the applied shear stress is

\[
\tau = -\frac{F}{S} = \frac{2 \pi}{a S} A \sin \frac{2 \pi x}{a} = \tau_{m} \sin \frac{2 \pi x}{a}
\]

\(\tau_{m}\) is the maximum shear stress, \(\tau_{m} = \frac{2 \pi}{a S} A\). When \(x \ll a\),

\[
\tau = \tau_{m} \sin \frac{2 \pi x}{a} \approx \tau_{m} \cdot 2 \pi \cdot \frac{x}{a}
\]

\(\tau \propto \frac{x}{a}\), stress is proportional to strain, and the crystal undergoes elastic deformation, following Hooke's law. According to elastic theory, the proportionality coefficient is the shear modulus \(G\)

\[
G = \tau_{m} 2 \pi
\]

Thus,

\[
\tau_{m} = \frac{G}{2 \pi}
\]

The maximum shear stress, i.e., the critical shear stress, is reached when the applied shear stress exceeds this value, and the crystal will undergo permanent slip or plastic deformation. Incidentally, from the above theoretical result, \(\frac{\tau_{m}}{G} = \frac{1}{2 \pi} \approx \frac{1}{6}\), but the experimentally measured values of \(\frac{\tau_{m}}{G}\) are listed in Table 1.1.3, showing that the experimental values are smaller than the theoretical prediction of rigid plane slip by 3-4 orders of magnitude. This indicates that the shear stress required for relative slip within a crystal plane is not as large as theoretically predicted. Therefore, Taylor and others proposed a new slip mechanism hypothesis, suggesting that the slip does not involve overall relative movement but is achieved through the movement of dislocations on the slip plane. Compared with the entire crystal plane, the dislocation line involves only a few atoms, which, due to lattice distortion, are in a higher energy state and more prone to relative motion. The movement of dislocations on the slip plane is equivalent to the successive movement of atoms on the slip plane. The critical shear stress calculated according to this model is consistent with the experimental values for actual crystals.

Table 1.1.3

\[
\begin{array}{c|c}
\hline
\text{Metal} & \frac{\tau_{m}}{G} \\
\hline
\text{Sn} & \frac{1}{1500} \\
\hline
\text{Ag} & \frac{1}{45000} \\
\hline
\text{Al} & \frac{1}{6000} \\
\hline
\end{array}
\]",\boxed{\frac{G}{2 \pi}},NV,,False,EN,Math Derivation
3889,Modern Physics,Solid-State Physics,Motion of Electrons in Electromagnetic Fields,"In a one-dimensional crystal with a full electronic band, the electron energy relation is given by
\[ 
E(k)=\frac{\hbar^{2} k_{1}^{2}}{6 m}-\frac{3 \hbar^{2} k^{2}}{m} 
\]

where \(m\) is the electron mass, \(k_{1}=\frac{1}{8 a}\), and the lattice constant \(a=3.14 \times 10^{-10} \, \mathrm{m}\). If an electron is removed from the state at \(k_{1}\) while all other states are fully occupied by electrons, a quasiparticle—a hole—emerges at \(k_{1}\). Calculate the energy \(E_{\mathrm{h}}\) of the hole.","Condition for extremum:
\[
\frac{\mathrm{d} E(k)}{\mathrm{d} k} = -\frac{6 \hbar^{2}}{m} k = 0
\]
The top of the full band is at \(k=0\), and the energy of the electron at the top of the full band is:
\[
\begin{aligned}
E(k=0) &= \frac{\hbar^{2} k_{1}^{2}}{6 m} = \frac{\left(1.055 \times 10^{-34}\right)^{2} \times \left(3.98 \times 10^{8}\right)^{2}}{6 \times 9.11 \times 10^{-31}} \\
&= 3.195 \times 10^{-22} \, \mathrm{J} = 1.994 \times 10^{-3} \, \mathrm{eV}
\end{aligned}
\]
The energy of the hole at \(k_{1}\) is:
\[
\begin{aligned}
E_{\mathrm{h}} &= -E\left(k_{1}\right) = -\left(\frac{\hbar^{2} k_{1}^{2}}{6 m} - \frac{3 \hbar^{2} k_{1}^{2}}{m}\right) = \frac{17 \hbar^{2} k_{1}^{2}}{6 m} \\
&= \frac{17 \times \left(1.055 \times 10^{-34}\right)^{2} \times \left(3.98 \times 10^{8}\right)^{2}}{6 \times 9.11 \times 10^{-31}} \\
&= 5.489 \times 10^{-21} \, \mathrm{J} = 0.034 \, \mathrm{eV}
\end{aligned}
\]",\boxed{0.034},NV,,False,EN,Practical Application
3892,Modern Physics,Solid-State Physics,Energy Bands in Solids,Consider a two-dimensional square crystal. The energy of a free electron at the corner of its first Brillouin zone is \(b\) times the energy of a free electron at the midpoint of the zone boundary. Find the value of \(b\).,"The energy of a free electron is given by

\[
E=\frac{\hbar^{2} k^{2}}{2 m}
\]

The first Brillouin zone of a two-dimensional square lattice is a square with side length \(\frac{2 \pi}{a}\) in \(k\)-space.

$$
<image 1>
$$

Figure 1.1.50

\[
\Gamma M=\sqrt{2} \Gamma X
\]

Therefore,

\[
b=\frac{E_{M}}{E_{\Gamma}}=\frac{\Gamma M^{2}}{\Gamma X^{2}}=2
\]",\boxed{2},NV,,False,EN,Laws Application
3893,Modern Physics,Solid-State Physics,Lattice Vibrations and Mechanical Properties of Solids,What is the relationship between the Debye temperature \(T_{\mathrm{D}}\) and the Debye frequency \(\omega_{\mathrm{D}}\)?,"From \(k_{\mathrm{B}} T_{\mathrm{D}} = \hbar \omega_{\mathrm{D}}\), we have

\[
T_{\mathrm{D}} = \frac{\hbar}{k_{\mathrm{B}}} \omega_{\mathrm{D}}
\]",\boxed{T_{\mathrm{D}} = \frac{\hbar}{k_{\mathrm{B}}} \omega_{\mathrm{D}}},EQ,,False,EN,Knowledge Recall
3895,Modern Physics,Solid-State Physics,Crystal Defects and Motion,"The formation energy \(u\) of Schottky defects is a function of temperature, given by \(u=u_{0}-\beta T\), where \(u_{0}\) is the formation energy at 0 K, and \(\beta\) is a constant. Consider the formation of \(n\) Schottky defects in a crystal. By how much does the internal energy of the system increase?","(1) The formation of \(n\) Schottky defects causes the internal energy of the system to increase by:

\[
\Delta U=nu=n\left(u_{0}-\beta T\right)
\]",\boxed{n\left(u_{0}-\beta T\right)},EX,,False,EN,Knowledge Recall
3897,Modern Physics,Solid-State Physics,Lattice Vibrations and Mechanical Properties of Solids,"In a two-dimensional square lattice (with lattice constant \(a\)), if some atoms in the lattice are removed, creating vacancies, assuming that the energy required to remove one atom to form a vacancy in the crystal is \(\varepsilon\), how does the attenuation length of sound waves depend on temperature?","The concentration of vacancies in relation to absolute temperature \(T\) is given by

\[
n \propto \mathrm{e}^{-\frac{\varepsilon}{k_{B} T}}
\]

where \(\varepsilon\) is the vacancy activation energy, and \(k_{B}\) is the Boltzmann constant. Substituting into equation (3), we obtain

\[
l \propto \frac{1}{n} \propto \mathrm{e}^{\frac{\varepsilon}{k_{B} T}}
\]",\boxed{l \propto \mathrm{e}^{\frac{\varepsilon}{k_{B} T}}},EX,,False,EN,Knowledge Recall
3898,Modern Physics,Solid-State Physics,Lattice Vibrations and Mechanical Properties of Solids,"Use the Debye model to calculate the expression for the constant volumetric heat capacity \(c_{V}\) of a one-dimensional monoatomic lattice when the temperature is less than the Debye temperature \(\Theta_{D}=\frac{\hbar \pi v}{k_{B} a}\), where \(v\) is the speed of sound, \(a\) is the lattice constant, and \(k_{B}\) is the Boltzmann constant.","From this, we derive

\[
c_{V}=\frac{\partial E}{\partial T}=N k_{B} \frac{T}{\Theta_{D}} \int_{0}^{\frac{\Theta_{D}}{T}} \frac{x^{2} \mathrm{e}^{x}}{\left(\mathrm{e}^{x}-1\right)^{2}} \, \mathrm{d} x
\]

When \(T \ll \Theta_{D}\), \(\frac{\Theta_{D}}{T} \rightarrow \infty\). Therefore, we have

\[
\begin{gathered}
\int_{0}^{\frac{\Theta_{D}}{T}} \frac{x^{2} \mathrm{e}^{x}}{\left(\mathrm{e}^{x}-1\right)^{2}} \, \mathrm{d} x=\int_{0}^{\infty} \frac{x^{2} \mathrm{e}^{x}}{\left(\mathrm{e}^{x}-1\right)^{2}} \, \mathrm{d} x=\frac{\pi^{2}}{3} \\
c_{V}=\frac{\pi^{2}}{3} N k_{B} \frac{T}{\Theta_{D}}=\frac{\pi^{2} k_{B}^{2} N a}{3 \hbar v} T
\end{gathered}
\]

Substitute \(\Theta_{D}=\frac{\hbar \pi v}{k_{B} a}\) into the derivation.",\(\boxed{\frac{\pi^{2} k_{B}^{2} N a}{3 \hbar v} T}\),EX,,False,EN,Math Derivation
3899,Modern Physics,Solid-State Physics,Crystal Structure,(2) Derive the expression for the packing density of the hexagonal close-packed structure.,"(2) The packing density of a crystal is defined as the ratio of the maximum volume occupied by rigid atomic spheres in a unit cell to the volume of the unit cell. Figure 1.1.15 depicts a unit cell of a hexagonal close-packed crystal, composed of \(A, B, C, D, A', B', C', D'\) (where \(A, B, C, D\) and \(A', B', C', D'\) are the atoms in the first and third layers, respectively). The three primitive vectors of the unit cell are \(DA, DC\), and \(DD'\), labeled as \(a, b\), and \(c\). They are given by

\[
a = ai, \quad b = -\frac{1}{2} ai + \frac{\sqrt{3}}{2} aj, \quad c = ck
\]

where \(\boldsymbol{i}, \boldsymbol{j}, \boldsymbol{k}\) are the unit vectors in the \(x, y, z\) directions, respectively. The volume of the unit cell is

\[
\Omega = |a \cdot (b \times c)| = |b \cdot (a \times c)| = \left\lvert \left(-\frac{1}{2} ai + \frac{\sqrt{3}}{2} aj\right) \cdot acj \right\rvert = \frac{\sqrt{3}}{2} a^2 c
\]

There are two atoms in a unit cell of the hexagonal close-packed structure. Assuming the radius of the atomic sphere is \(a / 2\), the packing density of the hexagonal close-packed crystal is

\[
D = \frac{2 \times \frac{4}{3} \pi \left(\frac{a}{2}\right)^{3}}{\frac{\sqrt{3}}{2} a^2 c} = \frac{\sqrt{2} \pi}{6}
\]",\boxed{\frac{\sqrt{2} \pi}{6}},NV,,False,EN,Math Derivation
3900,Modern Physics,Solid-State Physics,Transport Properties of Electrons and Holes in Solids,"Given that the electron concentration of potassium metal is \(1.40 \times 10^{22} \ \mathrm{cm}^{-3}\), calculate the pressure \(p\) and bulk modulus \(K\) of the free electron gas in the metal at absolute zero.","The pressure and bulk modulus of the free electron gas in potassium metal

\[
\begin{aligned}
p & = \frac{2U_{0}}{3V} = \frac{2N \bar{E}}{3V} = \frac{2N}{3V} \cdot \frac{3}{5} E_{\mathrm{F}}^{0} = \frac{2}{5} n E_{\mathrm{F}}^{0} = \frac{2}{5} n \cdot \frac{\hbar^2}{2m}\left(3 \pi^2 n\right)^{\frac{2}{3}} = \frac{1}{5} \frac{\hbar^2}{m}\left(3 \pi^2\right)^{\frac{2}{3}} \cdot n^{\frac{5}{3}} \\
& = \frac{(1.055 \times 10^{-34})^2}{5 \times 9.11 \times 10^{-31}} \times \left(3 \times 3.14^2\right)^{\frac{2}{3}} \times \left(1.4 \times 10^{28}\right)^{\frac{5}{3}} \\
& = 1.90 \times 10^{9} \ (\mathrm{N}/\mathrm{m}^{2}) \\
& = 1.90 \times 10^{4} \ (\mathrm{atm}) \\
K & = \frac{5}{3} p = \frac{5}{3} \times 1.90 \times 10^{4} = 3.17 \times 10^{4} \ (\mathrm{atm})
\end{aligned}
\]

The internal energy of the electron gas at absolute zero

\[
U = N \cdot \frac{3}{5} E_{\mathrm{F}}^{0} = \frac{3}{5} \cdot \frac{\hbar^2}{2m}\left(3 \pi^2 \frac{N^{\frac{5}{2}}}{V}\right)^{\frac{2}{3}}
\]

This shows that as the metal volume is compressed, the total energy (internal energy) of the free electron gas increases rapidly (with \(N\) remaining constant), indicating that the free electron gas exhibits relatively high pressure. Of course, in actual metals, apart from the contribution of the free electron gas to the pressure, other binding energies between metal atoms also contribute to the pressure. For some alkali metal crystals, the bulk modulus predicted by the free electron gas theory is approximately in agreement with experiments.","\boxed{1.90 \times 10^{4}, 3.17 \times 10^{4}}","NV, NV","\mathrm{atm}, \mathrm{atm}",True,EN,Practical Application
