index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
5340,Electromagnetism,Geometrical Optics,Imaging of Light,"There is a thin plano-convex lens with a convex surface radius of curvature \( R = 30 \mathrm{~cm} \). When using paraxial rays for imaging, if the convex surface of this lens is silvered, its effect is equivalent to a concave mirror. Find the focal length of the equivalent concave mirror in this situation.","When the convex surface of the lens is silvered, the light path is as shown in Figure 2. Based on the previous analysis, in this case, it is only necessary to find the equivalent center of curvature to determine the focal length \( f \).

From any paraxial point \( A \) on the convex surface, draw a line perpendicular to the spherical surface pointing towards the center of curvature \( C_{1} \). After this line is refracted at point \( B \) on the plane, it intersects the principal axis at \( C_{2} \).

Let \( C_{2} O = r \), and according to the law of refraction under paraxial conditions,

\[
n i = i^{\prime} \tag{4}
\]

For a thin lens,

\[
i = \frac{h}{R}, \quad i^{\prime} = \frac{h}{r}
\]

Substituting into the above equation, we get

\[
r = \frac{R}{n} \tag{5}
\]

Due to the reversibility of light paths, in Figure 2, light emitted from \( C_{2} \) undergoes plane refraction, spherical reflection, and then plane refraction again, returning to point \( C_{2} \). Thus, \( C_{2} \) is the center of curvature for the equivalent concave mirror. Therefore, the focal length of the equivalent concave mirror can be obtained as

\[
f_{1} = \frac{r}{2} = \frac{R}{2 n} = 10 \mathrm{~cm} \tag{6}
\]",\boxed{10},NV,\mathrm{cm},False,EN,Laws Application
5349,Electromagnetism,Geometrical Optics,Imaging of Light,A glass sphere with a radius of 2.00 cm and a refractive index of 1.500 is placed in the air. Find the focal length $f_{1}$ and the virtual focal length $f_{1}^{\prime}$ of the first surface of the glass sphere.,"The glass sphere is composed of two spherical surfaces that refract light separately. The focal length and virtual focal length are calculated for each surface individually. For the first surface, the focal length and virtual focal length are:

\[
\begin{aligned}
f_{1} & = 4.00 \, \text{cm}, \\
f_{1}^{\prime} & = 6.00 \, \text{cm}.
\end{aligned}
\]","\boxed{4.00, 6.00}","NV, NV","\text{cm}, \text{cm}",True,EN,Laws Application
5361,Electromagnetism,Geometrical Optics,Imaging of Light,"In an optical system composed of two lenses, the focal length of the first lens is known to be $f_{1}$, and there is an object placed on its principal axis with an effective object distance of $u_{1} = 20 \,\mathrm{cm}$. Use the relationship between object distance and focal length for the first lens to calculate the image distance in this system.","Since $u_{1}$ is equal to $f_{1}$, it follows that $v_{1} = \infty$.",\boxed{v_{1} = \infty},EQ,,False,EN,Laws Application
5364,Electromagnetism,Geometrical Optics,Imaging of Light,"Two coaxial convex lenses \(L_{1}\) and \(L_{2}\) form an optical system, with a separation of \(d\) between them. Their focal lengths are denoted as \(f_{1}\) and \(f_{2}\). What condition should the incident light ray satisfy in order for the outgoing ray corresponding to it to be parallel to the incident ray?","Let the angle between the incident light ray \(AB\) and the optical axis be \(\alpha\). After refraction through \(L_{1}\), it travels along \(BC\) towards \(L_{2}\), and after refraction through \(L_{2}\), it exits along \(CD\), as shown in Figure 1. The points where the light rays intersect the optical axis are \(p, p^{\prime}\), and \(p^{\prime \prime}\). Assume \(p\) is the object point, \(p^{\prime}\) is the image formed by \(L_{1}\) from \(p\), and \(p^{\prime \prime}\) is the image formed by \(L_{2}\) from \(p^{\prime}\). The object-image distance relationships in Figure 1 are given as follows:

\[
\frac{1}{u_{1}}+\frac{1}{v_{1}}=\frac{1}{f_{1}} \tag{1}
\]
\[
\frac{1}{u_{2}}+\frac{1}{v_{2}}=\frac{1}{f_{2}} \tag{2}
\]
\[
d=u_{2}+v_{1} \tag{3}
\]

When the outgoing light ray \(CD\) is parallel to the incident light ray \(AB\), we have \(\alpha^{\prime}=\alpha\). Using the relationship of similar triangles:

\[
\frac{h^{\prime}}{h}=\frac{v_{2}}{u_{1}}, \quad \frac{h^{\prime}}{h}=\frac{u_{2}}{v_{1}}
\]

<image 1>

Figure 1  
We obtain

\[
\frac{v_{2}}{u_{1}}=\frac{u_{2}}{v_{1}} \tag{4}
\]

Here, \(h\) and \(h^{\prime}\) are the distances from the positions where the light ray strikes each lens \(L_{1}\) and \(L_{2}\) to the optical axis, respectively, as shown in Figure 1. Solving equations (1), (2), (3), and (4) by eliminating \(v_{1}\), \(u_{2}\), and \(v_{2}\), we find:

\[
u_{1}=\frac{f_{1} d}{d-\left(f_{1}+f_{2}\right)} \tag{5}
\]

Substituting into equation (3) gives:

\[
d=\left(1+\frac{f_{2}}{f_{1}}\right) v_{1}, \quad \text {i.e. } v_{1}=\frac{f_{1} d}{f_{1}+f_{2}} \tag{6}
\]

Substituting equation (6) into equation (1) we obtain:

\[
u_{1}=\frac{f_{1} v_{1}}{v_{1}-f_{1}}=\frac{f_{1}^{2} d}{f_{1} d-f_{1}^{2}-f_{1} f_{2}}=\frac{f_{1} d}{d-\left(f_{1}+f_{2}\right)} \tag{7}
\]

Since \(d\), \(f_{1}\), and \(f_{2}\) are given, \(u_{1}\) is a determined value. This indicates that if the outgoing light ray is parallel to the incoming ray, the incident ray must pass through a fixed point on the optical axis, at a distance \(u=f_{1} d /\left(d-f_{1}-f_{2}\right)\) to the left of \(L_{1}\). Furthermore, since \(u_{1}\) is independent of the angle \(\alpha\), any ray passing through this point towards \(L_{1}\) will be parallel to its corresponding outgoing ray.",\boxed{u = \frac{f_{1} d}{d-(f_{1}+f_{2})}},EX,,False,EN,Math Derivation
5369,Electromagnetism,Geometrical Optics,Imaging of Light,"Determine the normal magnification of a microscope with a numerical aperture \( NA = 1.5 \), assuming the pupil diameter is 3.0 mm.","The relationship between the numerical aperture of the microscope, magnification, and the diameter of the exit pupil is given by

\[
D' = 2 S_0 \frac{NA}{|M|}
\]

where \( S_0 \) is the standard vision distance of \( 250 \, \text{mm} \), and \( D' \) is the diameter of the microscope's exit pupil. When the exit pupil is reasonably designed to equal the size of the human pupil, the magnification \( M \) is

\[
M = 2 S_0 \frac{NA}{D_e} = \frac{2 \times 250 \times 1.5}{3.0} = 250 \text{ times}
\]",\boxed{250},NV,,False,EN,Practical Application
5376,Electromagnetism,Geometrical Optics,Imaging of Light,"Given the known condition of the lens focal length chromatic aberration with respect to different spectral bands as expressed above, derive the condition for eliminating the focal length chromatic aberration of the lens in all spectral bands.","We have

$$
\partial f(n-1)\left[\left(R_{1} + R_{2}\right) - \frac{d}{n}(n-1)\right] + f\left[\partial n\left(R_{1} + R_{2}\right) - \frac{2(n-1) n - (n-1)^{2}}{n^{2}} d \partial n\right] = 0
$$

For all spectral bands, the achromatic condition requires $\delta f = 0$, hence

$$
\left(R_{1} + R_{2}\right) - d \frac{n^{2} - 1}{n^{2}} = 0
$$

or

$$
d = n^{2} \frac{R_{1} + R_{2}}{n^{2} - 1}
$$",\boxed{d = n^{2} \frac{R_{1} + R_{2}}{n^{2} - 1}},EQ,,False,EN,Math Derivation
5399,Electromagnetism,Geometrical Optics,Imaging of Light,"There is a thin lens made of flint glass ($n_{2}=1.6202, v_{2}=36.2$), which is part of a plano-convex achromatic objective lens with a focal length of 1 meter. Find the radius of curvature of the spherical surface of this lens.","According to the achromatic condition and the focal length formula, the focal length of the flint glass thin lens is $f_2 = -66.4 \, \mathrm{cm}$. For the plano-convex system, it is known that $r_{1}^{\prime}=r_{2}$ and $r_{2}^{\prime}=\infty$. Therefore, the second lens is formed by a sphere with a radius $(-r_{2})$ and a plane with $r=\infty$.",\boxed{-66.4},NV,\mathrm{cm},False,EN,Laws Application
5404,Electromagnetism,Geometrical Optics,Reflection and Refraction of Light,"A semiconductor gallium arsenide light-emitting diode has a light-emitting area consisting of a disc with a diameter of \(d=3 \, \text{mm}\). This light-emitting surface is covered with a hemispherical medium with a refractive index of \(n=3.4\). The question is: What should be the minimum radius \(R\) of the hemispherical medium to ensure that light rays within the light-emitting disc do not experience total internal reflection on the spherical surface?","Due to the spherical symmetry, we only need to consider a cross-section through the center of the sphere. Let \(AB\) be a diameter of the light-emitting disc within this cross-section. Consider a light ray \(B_{1}P_{1}\) emitted from a point \(B_{1}\) on this diameter at a distance \(r\) from the center, which strikes at an incident angle \(\theta_{1}\). Considering \(\triangle P_{1}OB_{1}\), by the law of sines:

\[
\frac{\sin \theta_{1}}{r} = \frac{\sin \varphi_{1}}{R}
\]

Thus:

\[
\sin \theta_{1} = \frac{r}{R} \sin \varphi_{1}
\]

This equation indicates that the incident angle \(\theta_{1}\) reaches its maximum \(\left(\theta_{1}\right)_{\text{max}}\) when \(\varphi_{1} = \frac{\pi}{2}\).

Comparing the maximum incident angles for different luminous points on \(AB\), the light rays emitted perpendicularly to \(AB\) from point \(B\), labeled \(BP\), have the maximum incident angle. Therefore:

\[
\begin{aligned}
\sin \left(\theta_{1}\right)_{\text{max}} & = \frac{r}{R}, \quad r \leqslant \frac{d}{2} \\
\sin \theta_{\max} & = \frac{d/2}{R} = \frac{d}{2R}
\end{aligned}
\]

To prevent total internal reflection, we must have:

\[
\sin \theta_{\max} < \sin \theta_{\mathcal{C}}
\]

Thus:

\[
\begin{gathered}
\frac{d}{2R} < \frac{1}{n} \\
R > \frac{1}{2}nd = 5.1 \, \text{mm}
\end{gathered}
\]

Therefore, the radius of the hemispherical medium must be greater than 5.1 mm to ensure that the light emitted from the disc does not undergo total internal reflection.","\boxed{(5.1, \infty)}",IN,\text{mm},False,EN,Practical Application
5412,Electromagnetism,Geometrical Optics,Imaging of Light,"A glass sphere with a radius of 2.00 cm and a refractive index of 1.500 is placed in the air, forming a coaxial optical system composed of two spherical surfaces. The distance between the two surfaces is $d = 4.00 \, \text{cm}$. Calculate the optical path difference $\Delta$ between the two focal planes.","The optical path difference $\Delta$ between the focal planes is calculated as follows:

\[
\begin{aligned}
\Delta = -\overline{F_{1}^{\prime}F_{2}} = -8.00 \, \text{cm}.
\end{aligned}
\]",\boxed{-8.00},NV,\text{cm},False,EN,Practical Application
5422,Electromagnetism,Geometrical Optics,Imaging of Light,"Two thin convex lenses \( L_{1} \) and \( L_{2} \) have focal lengths \( f_{1} \) and \( f_{2} \), respectively, and are placed at a distance \( d \) apart on an optical bench. What condition must the incident light meet for it to emerge parallel to the incident beam?","In the light path diagram shown in Figure 1, the incident light \( AB \) is refracted by lens \( L_{1} \), travels along \( BC \) towards lens \( L_{2} \), and is then refracted along \( CD \). The points where \( AB\), \( BC\), and \( CD \) intersect the principal axis of the lenses are denoted as \( P\), \( P_{1}\), and \( P_{2}\), respectively. If \( P \) is the object point, then \( P_{1} \) is the image formed by \( L_{1} \) of point \( P \), and \( P_{2} \) is the image formed by \( L_{2} \) of point \( P_{1} \). Therefore, the relationship is given as

<image 1>

Figure 1, \( d>f_{1}+f_{2} \)

\[
\frac{1}{u_{1}}+\frac{1}{v_{1}}=\frac{1}{f_{1}} \quad (1)
\]

\[
\frac{1}{u_{2}}+\frac{1}{v_{2}}=\frac{1}{f_{2}} \quad (2)
\]

\[ 
d=v_{1}+u_{2} \quad (3)
\]

When the incident light rays \( PB \) are parallel to the emergent light rays \( CP_{2} \), then

\[
\alpha=\alpha^{\prime} \quad (4)
\]

From Figure 1, we derive

\[
\frac{h^{\prime}}{h}=\frac{v_{2}}{u_{1}}, \quad \frac{h^{\prime}}{h}=\frac{u_{2}}{v_{1}} \quad (5)
\]

Thus,

\[
v_{1} v_{2}=u_{1} u_{2} \quad (6)
\]

By combining equations (1), (2), (3), and (6), we aim to eliminate \( v_{1}\), \( v_{2}\), and \( u_{2}\).  
Multiply both sides of equation (1) by \( v_{1} \) and equation (2) by \( u_{2} \), resulting in

\[
\frac{v_{1}}{u_{1}}+1=\frac{v_{1}}{f_{1}} \quad (7)
\]

\[
1+\frac{u_{2}}{v_{2}}=\frac{u_{2}}{f_{2}} \quad (8)
\]

Equation (6) becomes

\[
\frac{v_{1}}{u_{1}}=\frac{u_{2}}{v_{2}} \quad (9)
\]

Combine equations (7), (8), and (9) to obtain

\[
u_{2}=\frac{f_{2}}{f_{1}} v_{1} \quad (10)
\]

By combining equations (3) and (10), we get

\[
v_{1}=\frac{f_{1} d}{f_{1}+f_{2}} \quad (11)
\]

Combining equations (1) and (11), we obtain

\[
u_{1}=\frac{f_{1} v_{1}}{v_{1}-f_{1}}=\frac{f_{1}^{2} d}{f_{1} d-f_{1}^{2}-f_{1} f_{2}}=\frac{f_{1} d}{d-\left(f_{1}+f_{2}\right)} \quad (12)
\]

Since \( d\), \( f_{1}\), and \( f_{2} \) are given, \( u_{1} \) is a determined value. This result indicates that if the incident and emergent light rays are parallel, the incident light must pass through a specific point on the principal axis, located to the left of \( L_{1} \), at a distance of

\[ 
u_{1}=\frac{f_{1} d}{d-\left(f_{1}+f_{2}\right)}
\]

Since \( u_{1} \) is independent of \( \alpha \), any incident light passing through this point towards \( L_{1} \) will be parallel to its corresponding emergent light.",\boxed{u_{1}=\frac{f_{1} d}{d-\left(f_{1}+f_{2}\right)}},EX,,False,EN,Math Derivation
5423,Electromagnetism,Geometrical Optics,Imaging of Light,"A glass sphere with a radius of 2.00 cm and a refractive index of 1.500 is placed in the air. It forms a coaxial optical system with two spherical surfaces. The distance between the two surfaces is given as \(d = 4.00 \, \text{cm}\). Find the overall focal length \(f\) and the virtual focal length \(f^{\prime}\) of the glass sphere system.","Using the formula for the overall focal length of the system, the focal length and virtual focal length are:

\[
\begin{aligned}
f & = -\frac{f_{1} f_{2}}{\Delta} = 3.00 \, \text{cm}, \\
f^{\prime} & = -\frac{f_{1}^{\prime} f_{2}^{\prime}}{\Delta} = 3.00 \, \text{cm}.
\end{aligned}
\]","\boxed{f = 3.00, f^{\prime} = 3.00}",EQ,"\text{cm}, \text{cm}",True,EN,Practical Application
5425,Electromagnetism,Geometrical Optics,Imaging of Light,"Take a point $F$ on the principal axis outside of a lens such that $\overline{O F}=f$. When parallel light is incident along the principal axis, what is the distance between the lens vertex $A$ and the point $O$?","The position of the lens vertex $A$, denoted as $x_{A}$, should satisfy

$$
\begin{gathered}
(n^{2}-1)(x_{A}-x_{0})^{2}=a^{2} \\
x_{A} = x_{0} + \frac{a}{\sqrt{n^{2}-1}} = \frac{\sqrt{f^{2}+R^{2}}+f}{n+1}
\end{gathered}
$$

It is evident that for a given $n$ and $f$, $x_{A}$ is determined by $R$.",\boxed{\frac{\sqrt{f^{2}+R^{2}}+f}{n+1}},NV,,False,EN,Math Derivation
5433,Electromagnetism,Geometrical Optics,Imaging of Light,A glass sphere with a refractive index of \( n = 1.5 \) and radius \( R \) is placed in the air. Find: The image position of an object when it is at infinity through the glass sphere.,"Assume the light is coming from the left side. For the first refractive surface (the front surface of the sphere), we have:

\[
\frac{1.5}{S_1'}-\frac{1.0}{\infty} = \frac{1.5-1.0}{R}
\]

Solving this gives \( S_1' = 3R \).

For the second refractive surface (the back surface of the sphere), the object distance \( S_2 = S_1' - 2R = R \), we have:

\[
\frac{1}{S_2'}-\frac{1.5}{S_2} = \frac{1-1.5}{-R}
\]

Solving this gives \( S_2' = \frac{R}{2} \), meaning the image is formed at \( 0.5R \) behind the second refractive surface.",\boxed{\frac{R}{2}},NV,,False,EN,Laws Application
5434,Electromagnetism,Geometrical Optics,Imaging of Light,"A glass sphere with a radius of 2.00 cm and a refractive index of 1.500 is placed in the air, forming a coaxial optical system with two spherical surfaces. Determine the positions of the principal planes and the virtual principal planes.","The distances to the principal planes and virtual principal planes are calculated as follows:

\[
\begin{aligned}
x_{H} & = f_{1} \frac{d}{\Delta} = -2.00 \, \text{cm}, \\
x_{H^{\prime}} & = f_{2}^{\prime} \frac{d}{\Delta} = -2.00 \, \text{cm}.
\end{aligned}
\]

This means that $\mathscr{X}$ is located 2.00 cm to the right of $A_{1}$, and $\mathscr{X}^{\prime}$ is located 2.00 cm to the left of $A_{2}$.","\boxed{-2.00, -2.00}","NV, NV","\text{cm}, \text{cm}",True,EN,Laws Application
5459,Electromagnetism,Geometrical Optics,Imaging of Light,A glass sphere with a refractive index of \( n = 1.5 \) and radius \( R \) is placed in the air. Find the image position and size when an object is located at a distance of \( 2R \) from the front surface of the sphere.,"Assume light is incident from the left side. For the front surface, when the object is at \( 2R \) in front of the first refracting surface, \( S_1 = -2R \), we have:

$$
\frac{1.5}{S_1'} - \frac{1.0}{-2R} = \frac{1.5 - 1.0}{R}
$$

Solving this, we find \( S_1' = \infty \).

For the second refracting surface, we have:

$$
\frac{1}{S_2'} + \frac{1.5}{\infty} = \frac{1 - 1.5}{-R}
$$

Solving this, we get \( S_2' = 2R \), which means the image point is at a distance of \( 2R \) from the vertex of the second refracting surface.",\boxed{2R},NV,,False,EN,Laws Application
5462,Electromagnetism,Geometrical Optics,Imaging of Light,"There is a thin double-convex lens made of crown glass ($n_{1}=1.5179, v_{1}=60.2$). It is part of a plano-convex achromatic objective with a focal length of 1 meter. Find the radii of curvature of this lens.","Using the focal length formula and the achromatic condition, the focal length of the thin lens made of crown glass is determined to be $f_1 = 38.6 \, \mathrm{cm}$. According to the formula:

$$
\frac{1}{f_{1}} = \left(n_{1}-1\right)\left(\frac{1}{r_{1}} - \frac{1}{r_{2}}\right)
$$

Given that $r_{1}$ and $r_{2}$ satisfy this relation and the lens is a double-convex lens, it follows that $r_{1} = 39 \, \mathrm{cm}$ and $r_{2} = -41.1 \, \mathrm{cm}$.","\boxed{39, -41.1}","NV, NV","\mathrm{cm}, \mathrm{cm}",True,EN,Laws Application
5463,Electromagnetism,Geometrical Optics,Reflection and Refraction of Light,"The variation of air refractive index with height on an airport runway is given by

$$
n = n_{0}(1 + \alpha y)
$$

where $\alpha = 1.5 \times 10^{-6} \, \mathrm{m}^{-1}$, and $n_{0}$ is the refractive index of air at ground level. A person standing on the runway has an eye level height of $h = 1.7 \, \mathrm{m}$. Using geometrical optics, derive the equation of the light ray trajectory.","From the geometric relationship (see Figure 2)

$$
\frac{\mathrm{d} y}{\mathrm{d} x} = \cot \theta
$$

we get

$$
\sin \theta = \sqrt{\frac{1}{1 + \cot^{2} \theta}} = \sqrt{\frac{1}{1 + \left(\frac{\mathrm{d} y}{\mathrm{d} x}\right)^{2}}}
$$

$$
<image 1>
$$

Figure 2

Substituting the above into equation (1), we obtain

$$
1 + \alpha y = \sqrt{1 + \left(\frac{\mathrm{d} y}{\mathrm{d} x}\right)^{2}}
$$

which implies

$$
1 + \left(\frac{\mathrm{d} y}{\mathrm{d} x}\right)^{2} = 1 + 2 \alpha y + \alpha^{2} y^{2}
$$

Since $\alpha$ is very small and $y$ is finite, the term $\alpha^{2} y^{2}$ can be neglected, giving

$$
\frac{\mathrm{d} y}{\mathrm{d} x} = \sqrt{2 \alpha y}
$$

or

$$
\frac{\mathrm{d} y}{\sqrt{y}} = \sqrt{2 \alpha} \, \mathrm{d} x
$$

This is the differential equation governing the trajectory of the light ray. By integrating, we find

$$
2 \sqrt{y} = \sqrt{2 \alpha} x + C
$$

Since at $x = 0$, $y = 0$, the integration constant $C = 0$. Substituting back, the trajectory of the light ray is

$$
y = \frac{\alpha}{2} x^{2}
$$

This is a parabolic curve.",\boxed{y = \frac{\alpha}{2} x^{2}},EQ,,False,EN,Math Derivation
5471,Electromagnetism,Geometrical Optics,Reflection and Refraction of Light,"A cylindrical glass tube with an inner radius of $r$ and an outer radius of $R$ is filled with a liquid. Under X-ray exposure, the liquid emits green light. For green light, the refractive index of the glass is $n_{1}$, and the refractive index of the liquid is $n_{2}$. When viewed from the side, the tube wall thickness appears to be zero. Under the condition $n_{2} \leqslant n_{1}$, what condition must $\frac{r}{R}$ satisfy?","As shown in the diagram, a person perceives the glass tube wall thickness as zero when the light rays emerging from the cylindrical glass tube and reaching the eye propagate in a direction tangential to the outer surface of the glass. Due to symmetry, we only need to study a light ray that originates from the liquid and is tangent to the glass tube.

$$
<image 1>
$$

Consider light rays that strike point $A$ on the inner wall from the liquid, forming a light cone with a vertex angle equal to $2 \alpha_{\text{max}}$. After refraction at the glass tube wall, these rays spread out. The rays with a refraction angle $\alpha=\alpha_{\max}$ strike the outer wall point $B$ at an incidence angle $\beta$, emerging along the tube surface in a tangential direction. Therefore, we have the relation

\begin{equation*}
\sin \beta=\frac{1}{n_{1}}
\end{equation*}

Applying the sine rule to triangle $A B O$, we obtain

\[
\frac{r}{\sin \beta}=\frac{R}{\sin \left(180^{\circ}-\alpha\right)}
\]

which simplifies to

\begin{equation*}
\frac{r}{R}=\frac{\sin \beta}{\sin \alpha}
\end{equation*}

It is easy to determine that the given condition can only be satisfied if

\begin{equation*}
\frac{r}{R} \geqslant \frac{1/n_{1}}{\sin \alpha_{\max}}
\end{equation*}

For this scenario, when $n_{2} \leqslant n_{1}$, we have $\sin \alpha_{\max}=\frac{n_{2}}{n_{1}}$, so

\begin{equation*}
\frac{r}{R} \geqslant \frac{1}{n_{2}}
\end{equation*}","\boxed{\left[\frac{1}{n_{2}}, \infty\right)}",IN,,False,EN,Math Derivation
5472,Electromagnetism,Geometrical Optics,Imaging of Light,"In the aforementioned physical system, replace the concave lens with a convex lens $L_{2}$ having the same focal length, with position and focal length unchanged. Find the radius of the umbra and penumbra, $R_{1}$ and $R_{2}$, in this configuration.","Since the light emitted by $S$ becomes parallel after refraction through the convex lens (because $S$ is in the focal plane), the method of graphical representation can be used to determine the umbra and penumbra.

As shown in the figure, the light ray emitted from the upper endpoint $S_{1}$ of $S$ (in the section on the plane of the paper) that goes through the center $O$ of the convex lens does not change direction. Therefore, it can be concluded that the light emitted from $S_{1}$ is refracted by the convex lens into a parallel beam of light parallel to $S_{1}O$. This parallel light beam strikes $P$ and produces a shadow with the same radius $P_{1} P_{1}^{\prime}$ on the screen $Q$. Similarly, the light emitted from the lower endpoint $S_{2}$ of $S$ is refracted by lens $L_{2}$ into a parallel beam parallel to $S_{2}O$, producing a shadow with the same radius $P_{2} P_{2}^{\prime}$ on $Q$. The light from other points on $S$ becomes parallel light beams after passing through $L_{2}$, but with a slightly smaller angle with the main axis.

Therefore, $P_{1}$ and $P_{2}^{\prime}$ overlap on the screen, resulting in no umbra on the screen, i.e., $R_{1}=0$, and the radius of the penumbra is:

$$
R_{2}=2a
$$","\boxed{R_{1}=0, R_{2}=2a}",EQ,"None, None",True,EN,Practical Application
5484,Electromagnetism,Geometrical Optics,Imaging of Light,Calculate the depth of focus of a $10 \times$ magnifying glass or eyepiece.,"The working distance of a magnifying glass (or eyepiece) is such that the object is placed in a small range slightly inside the first focal point, enabling the formation of a virtually magnified image beyond the near point $s_{0}$ for observation by a normal eye. The so-called ""depth of focus"" refers to the aforementioned small longitudinal interval $\Delta x$, which corresponds to the object distance related to the near point. Let the image distance be $x^{\prime} = -(s_{0} + f)$. According to Newton's formula, we have

$$
x = \frac{f^{2}}{x^{\prime}} = -\frac{f^{2}}{s_{0} + f}
$$

From this, the angular magnification $M = s_{0} / f$, substituting the focal length $f$ into the above expression gives

$$
x = -\frac{s_{0}}{M(M+1)}
$$

The depth of focus is 

$$
\Delta x = |x| = \frac{s_{0}}{M(M+1)}
$$

Thus, we calculate

$$
M=10 \times, \Delta x=0.23 \mathrm{~cm}
$$",\boxed{0.23},NV,\text{cm},False,EN,Practical Application
5488,Electromagnetism,Geometrical Optics,Imaging of Light,"An observer watches an object along the diameter as it gradually moves closer from the far end. Assume that the thin-walled glass sphere is filled with water with a refractive index $n=4/3$, and the sphere's radius is $r=5 \, \mathrm{cm}$. Analyze the position of the image when the object moves $5.0 \, \mathrm{cm}$ and calculate the speed of the image at this moment.","Given $s = r = -5 \, \mathrm{cm}$, the corresponding image position is

$$
s^{\prime} = r = -5 \, \mathrm{cm}
$$

Differentiating both sides of the Abbe invariant equation with respect to time gives

$$
v^{\prime} = \frac{n_{0}}{n_{1}} \left( \frac{s^{\prime}}{s} \right)^{2} v
$$

When the object starts moving, the speed of the image is $1.3 \, \mathrm{cm/s}$. That is, it appears as if the object is moving slower.","\boxed{-5, 1.3}","NV, NV","\mathrm{cm}, \mathrm{cm/s}",True,EN,Laws Application
5492,Electromagnetism,Geometrical Optics,Reflection and Refraction of Light,"Inside a solid sphere with a radius of $R$, there is a small bubble $S$. When an observer's line of sight passes through the bubble and the center of the sphere, the bubble appears to be at a distance of $\frac{R}{2}$ from the sphere's surface. The refractive index of the glass is $n = 1.5$. Find the actual distance of the bubble to the surface of the sphere along this direction.","Let the positions of the eye, the top of the sphere, and the center of the sphere be $A$, $B$, and $O$, respectively, as shown in the figure. Let $D$ be a point on the sphere's surface very close to point $B$, where the light emitted from bubble $S$ refracts at point $D$ and enters the observer's eye. The figure is exaggerated for illustrative purposes, so all angles marked in the figure are very small. The coordinates of point $D$ are $x, y$. The apparent position of the bubble is $S'$, with $\overline{S'B} = \frac{R}{2}$. The law of refraction can be written as:

$$ 
n i = r 
$$

$$ 
\alpha \approx \frac{x}{R/2} = \frac{2x}{R} 
$$

$$ 
\beta \approx \frac{x}{h}, \quad h = \overline{SB} 
$$

$$ 
\theta \approx \frac{x}{R} 
$$

$$ 
r = \alpha - \theta, \quad i = \beta - \theta 
$$

By combining the equations, we get:

$$ 
n = \frac{r}{i} = \frac{\alpha - \theta}{\beta - \theta} = \frac{\frac{2x}{R} - \frac{x}{R}}{\frac{x}{h} - \frac{x}{R}} = \frac{1/R}{1/h - 1/R} 
$$

Solving this, we find:

$$ 
h = \frac{nR}{n+1} = \frac{3}{5} R 
$$",\boxed{\frac{3}{5} R},NV,,False,EN,Laws Application
5495,Electromagnetism,Geometrical Optics,Reflection and Refraction of Light,"A light ray travels in a plane perpendicular to the axis of a semicircular glass cylinder and strikes the flat surface at an angle of $45^{\circ}$ to the normal. Given the refractive index of glass $n=\sqrt{2}$, determine the possible range of angles at which light can exit from the curved surface of the cylinder without undergoing total internal reflection.","The angle of incidence $i$ for the light ray traveling from left to right and hitting the curved surface of the semicircular cylinder changes with position, and only the light that does not undergo total internal reflection can exit from the cylindrical surface.

Consider the position where the refracted light further strikes the curved surface at an angle $\varphi$. The angle of incidence $i$ is given as:

$$
i=180^{\circ}-(90^{\circ}-\beta)-\varphi=120^{\circ}-\varphi
$$

The critical angle for total internal reflection from glass to air is determined by:

$$
\begin{gathered}
n \sin i_{C}=1, \\
i_{C}=\arcsin (1 / n)=45^{\circ}
\end{gathered}
$$

Considering that light rays strike to the left and right of point $O$ on the plane, causing refracted rays to enter the curved surface on the left and right sides of the surface normal, the condition for no total internal reflection is:

$$
-45^{\circ}<120^{\circ}-\varphi<45^{\circ}
$$

Thus, we have:

$$
75^{\circ}<\varphi<165^{\circ}
$$

Only within this range can light exit from the lower surface of the cylinder.","\boxed{(75^{\circ}, 165^{\circ})}",IN,,False,EN,Laws Application
