index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
3168,Mechanics and Thermodynamics,Statistical Mechanics,Kinetic Theory of Gases,"Calculate the speed of sound \( c_{\mathrm{s}} \) in air at room temperature. The speed of sound is expressed by the adiabatic compressibility of a dilute gas as:

$$
c_{s}^{2} = \gamma \frac{k T}{M}
$$

where \( M \) is the average molecular mass, \( k \) is the Boltzmann constant, and \( \gamma \) is the heat capacity ratio.","The speed of sound is

$$
c_{\mathrm{s}} = \sqrt{\gamma \frac{k T}{M}} = 350\, \text{m/s}
$$",\boxed{350},NV,\text{m/s},False,EN,Knowledge Recall
1014,Modern Physics,Atomic Physics,Atomic and Molecular Physics,"If an atom is in the ${ }^{2} \mathrm{D}_{3 / 2}$ state, calculate the total angular momentum of the electron $|\boldsymbol{J}|$.","$$
|\boldsymbol{J}|=\sqrt{J(J+1)} \hbar=\frac{\sqrt{15}}{2} \hbar
$$",\boxed{\frac{\sqrt{15}}{2}},NV,\hbar,False,EN,Knowledge Recall
3222,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"There are two identical objects, each with internal energy given by $U = N C T$, where $N$ is the number of particles in the object, and $C$ is a constant. Initially, the temperatures of the two objects are $T_{1}$ and $T_{2}$, respectively. These two objects are used as the high and low temperature reservoirs to drive a Carnot engine, eventually reaching a common temperature $T_{f}$.  
Find $T_{f}$.","For a reversible Carnot engine, we have $\frac{\mathrm{d} Q_{1}}{T_{1}}=-\frac{\mathrm{d} Q_{2}}{T_{2}}$. Since $U = N C T$, it follows that $\mathrm{d} Q_{1} = N C \mathrm{~d} T_{1}$ and $\mathrm{d} Q_{2} = N C \mathrm{~d} T_{2}$, thus

$$
\frac{\mathrm{d} T_{1}}{T_{1}} = -\frac{\mathrm{d} T_{2}}{T_{2}}
$$

Therefore, we have 

$$
\int_{T_{1}}^{T_{f}} \frac{\mathrm{~d} T_{1}}{T_{1}}=-\int_{T_{2}}^{T_{f}} \frac{\mathrm{~d} T_{2}}{T_{2}}, \quad \ln \frac{T_{f}}{T_{1}}=-\ln \frac{T_{f}}{T_{2}}
$$

So, $T_{f}=\sqrt{T_{1} T_{2}}$.",\boxed{\sqrt{T_{1} T_{2}}},NV,,False,EN,
300,Electromagnetism,Classical Electromagnetism,Electrostatics,"Given a grounded metallic spherical shell with inner radius \( R_1 \) and outer radius \( R_2 \), filled with a uniform volume charge density \( \rho \), find the potential at the center point.","Consider a spherical surface for \( r (< R_1) \), using Gauss's theorem, we obtain

\[
\boldsymbol{E} = \frac{r}{3} \cdot \frac{\rho}{\varepsilon_{0}} \boldsymbol{e}_{r}
\]

Since the spherical shell is grounded, we have \( \varphi(R_1) = 0 \) and \( E = 0 \) for \( r > R_2 \), thus

\[
\varphi(r) = \int_{r}^{R_1} E \, \mathrm{d} r = \frac{\rho}{6 \varepsilon_{0}} \left(R_1^2 - r^2\right)
\]

The potential at the center point is

\[
\varphi(0) = \frac{1}{6 \varepsilon_{0}} \rho R_1^2
\]","\[
\boxed{\frac{\rho R_{1}^{2}}{6 \varepsilon_{0}}}
\]",NV,,False,EN,Laws Application
3506,Mechanics and Thermodynamics,Statistical Mechanics,Maxwell-Boltzmann Statistics,"Calculate the minimum work required by a refrigerator to cool 1 mol of air from $20^{\circ} \mathrm{C}$ to $18^{\circ} \mathrm{C}$. It is known that the refrigerator releases heat to an environment at $40^{\circ} \mathrm{C}$, using the algebraic formula $\mathrm{d}W = \frac{T_{1} - T_{2}}{T_{2}} \mathrm{~d}Q$.","Since $\mathrm{d}W = \frac{T_{1} - T_{2}}{T_{2}} \mathrm{~d}Q$, we have  
$$
\Delta W \approx \frac{T_{1} - T_{2}}{T_{2}} c_{\mathrm{p}} \Delta T = 4.0 \mathrm{~J}
$$",\boxed{4.0},NV,\mathrm{J},False,EN,
3872,Modern Physics,Semiconductor Physics,"Magnetic, Optical, and Superconducting Properties","If an iron crystal is completely spontaneously magnetized, estimate its magnetization. Assume the density of iron is \( \rho = 7.9 \, \text{g/cm}^3 \) and its atomic weight is \( A = 56 \,\text{g/mol} \). Assume each iron atom has a magnetic moment of \(\mu_{0} \approx 2.2 \mu_{B}\), where \(\mu_{B} = 9.27 \times 10^{-24} \, \text{A}\cdot\text{m}^2\) is the Bohr magneton.","The number of iron atoms per unit volume is

\[
\frac{\rho}{A} N_{\mathrm{A}}
\]

where \(\rho\) is the density of iron, \(A\) is its atomic weight, and \(N_{\mathrm{A}}\) is Avogadro's constant. Each iron atom’s magnetic moment is \(\mu_{0} \approx 2.2 \mu_{B}\), so the magnetization

\[
M \approx \frac{\rho}{A} \cdot N_{\mathrm{A}} \cdot \mu_{0} = \frac{7.9}{56} \times 6.02 \times 10^{23} \times 2.2 \times 9.27 \times 10^{-24} \approx 1740 \, \text{G}
\]

(Note: The units of the Bohr magneton \(1 \mu_B = 9.27 \times 10^{-24} \, \text{A}\cdot\text{m}^2\) were clarified in the solution for accurate computation.)",\boxed{1740},NV,\text{G},False,EN,Practical Application
1302,Modern Physics,Atomic Physics,Particle Physics,"A lithium (${}^{7} \mathrm{Li}$) thin film with a mass of 0.05 g is irradiated with thermal neutrons, forming ${}^{8} \mathrm{Li}$, which is $\beta$-radioactive with a half-life of 0.85 s. The thermal neutron capture cross-section of ${}^{7} \mathrm{Li}$ is 37 millibarns. Given the incident neutron flux is $3 \times 10^{12}$ neutrons/scm, find the activity of ${}^{8} \mathrm{Li}$ at equilibrium.","The decay of the charged intermediate boson

\[
\mathrm{W}^{+} \rightarrow \mathrm{e}^{+} + \nu
\]

The Feynman diagram is shown in Figure 3.20. In the diagram, \(\varepsilon^{\mu}(k)\) is the vector wave function of the \(\mathrm{W}^{+}\) particle, where \(\mu=0,1,2,3\). \(\nu\left(\boldsymbol{p}_{2}\right)\) and \(\overline{\mathrm{u}}\left(\boldsymbol{p}_{1}\right)\) are the Dirac wave functions for the positron and neutrino, respectively. The interaction matrix element and its Hermitian conjugate are:

\[
M_{\mathrm{W} \rightarrow \mathrm{e}^{+}}=\frac{-\mathrm{i}g}{\sqrt{2}} \overline{\mathrm{u}}\left(p_{1}\right) \gamma_{\mu} \cdot \frac{1-\gamma_{5}}{2} \cdot \nu\left(p_{2}\right) \cdot \varepsilon^{\mu}(k)
\]

\[
M_{\mathrm{W} \rightarrow \mathrm{e}^{+}}^{+}=\frac{\mathrm{i} g}{\sqrt{2}} \bar{\nu}\left(p_{2}\right) \gamma_{\nu} \cdot \frac{1-\gamma_{5}}{2} \cdot \mathrm{u}\left(p_{1}\right) \cdot \varepsilon^{\nu}(k)
\]

where \(\frac{1}{2}\left(1-\gamma_{5}\right)\) is the left-handed projection operator. We obtain the square of the decay matrix element:

\[
|M|^{2}=M M^{+}=\frac{g^{2}}{2} \bar{\nu}\left(p_{2}\right) \gamma_{\nu} \cdot \frac{1-\gamma_{5}}{2} \cdot \mathrm{u}\left(p_{1}\right) \overline{\mathrm{u}}\left(p_{1}\right) \gamma_{\mu} \cdot \frac{1-\gamma_{5}}{2} \cdot \nu\left(p_{2}\right) \cdot \varepsilon^{\mu}(k) \cdot \varepsilon^{\nu}(k)
\]

where

\[
\mathrm{u} \overline{\mathrm{u}} = \not{p}_1 + m
\]

\[
\nu \bar{\nu} = \not{p}_2 - m
\]

\[
m_{\nu} \approx m_{\mathrm{e}} \approx 0
\]

When summing over the unpolarized states of \(\mathrm{W}^{+}\), we get:

\[
\sum_{\lambda=1}^{3} \varepsilon_{\lambda}^{\mu}(k) \varepsilon_{\lambda}^{\nu}(k)-\varepsilon_{0}^{\mu}(k) \varepsilon_{0}^{\nu}(k)=-g^{\mu \nu}
\]

Substituting into the above expression:

\[
|M|^{2} =\frac{g^{2}}{2}\left(-g^{\mu \nu}\right) \bar{\nu}\left(p_{2}\right) \gamma_{\nu} \cdot \frac{1-\gamma_{5}}{2} \gamma_{\mu} \cdot \frac{1-\gamma_{5}}{2} \cdot \nu\left(p_{2}\right)
\]

\[
=-\frac{g^{2}}{2} g^{\mu \nu} \bar{\nu}\left(p_{2}\right) \gamma_{\nu \mu_{1}} \gamma_{\mu} \cdot \frac{1-\gamma_{5}}{2} \cdot \nu\left(p_{2}\right)
\]

where \(\bar{\nu} \hat{\theta} \nu\) as a bilinear spinor form is a commutative constant, so we can take the trace of this number:

\[
\left|M\right|^{2} =-\frac{g^{2}}{2} g^{\mu \nu} \operatorname{Tr}\left[\gamma_{\nu \not_{1}} \gamma_{\mu} \cdot \frac{1-\gamma_{5}}{2} \cdot \nu \bar{\nu}\right]
\]

\[
=-\frac{g^{2}}{2} g^{\mu \nu} \operatorname{Tr}\left[\gamma_{\nu \digamma_{1}} \cdot \gamma_{\mu} \cdot \frac{1-\gamma_{5}}{2} p_{2}\right]
\]

\[
=-\frac{g^{2}}{2} g^{\mu \nu} \operatorname{Tr}\left[\gamma_{\nu \mu_{1}} \gamma_{\mu} \gamma_{2} \cdot \frac{1+\gamma_{5}}{2}\right]
\]

\[
=-\frac{g^{2}}{4}\left\{4 g^{\mu \nu}\left[p_{1 \nu} p_{2 \mu}-g_{\mu \nu}\left(p_{1} \cdot p_{2}\right)+p_{1 \mu} p_{2 \nu}\right]+4(-\mathrm{i}) g^{\mu \nu} \varepsilon_{\nu \not 1^{\mu} \not \boldsymbol{p}_{2}}\right\}
\]

Here, \(\not=\gamma_{\mu} p^{\mu}\), in the last term, \(g^{\mu \nu}\) is symmetric, \(\varepsilon_{\nu \mu_{1} \mu_{2}}\) is antisymmetric, so this term is zero. We arrive at a simple relation:

\[
|M|^{2}=-g^{2}\left(2 p_{1} \cdot p_{2}-g^{\mu \nu} g_{\mu \nu} p_{1} \cdot p_{2}\right)
\]

Using the relation:

\[
k = p_{1} + p_{2}
\]

\[
\left(p_{1} + p_{2}\right)^{2} = p_{1}^{2} + p_{2}^{2} + 2 p_{1} p_{2} = 2 p_{1} p_{2} = k^{2} = M_{\mathrm{W}}^{2}
\]

\[
g^{\mu \nu} g_{\mu \nu} = g_{\nu}^{\nu} = \delta_{\nu}^{\nu} = 4
\]

Substituting this into the equation above, we finally obtain the squared decay matrix element:

\[
|M|^{2} = 2 g^{2} p_{1} \cdot p_{2} = g^{2} M_{\mathrm{W}}^{2}
\]

For a two-body decay of \(\mathrm{W}^{+}\), we have

\[
\mathrm{d} \Gamma_{\mathrm{ev}} = \frac{1}{N_{\mathrm{W}}} \cdot \frac{1}{32 \pi^{2}} |M|^{2} \cdot \frac{\left|\boldsymbol{p}_{1}\right|}{M_{\mathrm{W}}^{2}} \mathrm{~d} \Omega = \frac{1}{3} \cdot \frac{1}{32 \pi^{2}} g^{2} M_{\mathrm{W}}^{2} \cdot \frac{\left(\frac{M_{\mathrm{W}}}{2}\right)}{M_{\mathrm{W}}^{2}} \mathrm{~d} \Omega = \frac{g^{2} M_{\mathrm{W}}}{192 \pi^{2}} \mathrm{~d} \Omega
\]

where \(N_{\mathrm{W}}=3\) is the factor for averaging over the initial spin states of \(\mathrm{W}^{+}\). In the rest frame of \(\mathrm{W}^{+}\), we have \(\left|p_{1}\right|=\left|p_{2}\right|=\frac{1}{2} M_{\mathrm{W}}\).

Performing the angular integration gives

\[
\Gamma_{\mathrm{ev}} = \int \mathrm{d} \Gamma_{\mathrm{ev}} = \int_{4 \pi} \frac{g^{2} M_{\mathrm{W}}}{192 \pi^{2}} \mathrm{~d} \Omega = \frac{g^{2} M_{\mathrm{W}}}{48 \pi}
\]

Using the relation

\[
\frac{G_{\mathrm{F}}}{\sqrt{2}}=\frac{g^{2}}{8 M_{\mathrm{W}}^{2}} \Rightarrow g^{2}=\frac{8 G_{F} M_{\mathrm{W}}^{2}}{\sqrt{2}}
\]

Finally, the partial width for the decay of the charged intermediate boson \(\mathrm{W}^{+} \rightarrow \mathrm{e}^{+}+\nu\) is obtained as

\[
\Gamma_{\mathrm{ev}}=\frac{G_{\mathrm{F}} M_{\mathrm{W}}^{3}}{6 \pi \sqrt{2}} \approx \frac{1.17 \times 10^{-5} \times 82^{3}}{6 \pi \sqrt{2}} \approx 0.242 (\mathrm{GeV}) = 242 (\mathrm{MeV})
\]

Of course, we can also roughly estimate the decay width using dimensional analysis from Fermi's theory. The decay width is proportional to the Fermi constant \(G_{\mathrm{F}} \approx 1.17 \times 10^{-5} \mathrm{GeV}^{-2}\). At this energy scale, the masses of quarks and leptons can be neglected, leaving the only energy scale as the vector boson's mass \(M_{\mathrm{W}}\). Hence, \(\Gamma \approx G_{\mathrm{F}} M_{\mathrm{W}}^{x}\) with dimensional analysis: \([\Gamma]=\mathrm{M}\), it should have a term proportional to the third power of the vector boson's mass \(M_{\mathrm{W}}\), i.e., \(x=3\),

\[
\Gamma_{\mathrm{W} \rightarrow \mathrm{ev}} \approx G_{\mathrm{F}} M_{\mathrm{W}}^{3} = 1.17 \times 10^{-5} \times 82^{3} \approx 6.45 (\mathrm{GeV})
\]

This is only a rough estimate, which, compared to our calculation above, misses the factor \(6 \pi \sqrt{2} \approx 26.7\).

Experimental value: \(\Gamma=(2.12 \pm 0.05)\) GeV, \(\Gamma_{\mathrm{ev}} / \Gamma=0.107 \pm 0.002\). From this, \(\Gamma_{\mathrm{ev}} \approx 227\) MeV is obtained. The precise calculated value aligns well with current experimental results, while the rough estimate differs significantly from the experimental value.

Neglecting the masses of leptons and quarks, we can derive:

\[
\Gamma_{\mathrm{ud}}=\Gamma_{\mathrm{c} \overline{\mathrm{s}}} \approx 3 \Gamma_{\mathrm{ev}}
\]

where factor 3 is the contribution from quark colors. The total width includes two quark generations and three lepton generations, but the top quark is too heavy for \(\mathrm{W}^{+}\) to decay into. Therefore, considering two quark generations and three lepton generations:

\[
\Gamma=9 \Gamma_{\mathrm{ev}}=9 \times 242=2178 (\mathrm{MeV})
\]

The lifetime of \(\mathrm{W}^{+}\) is given by

\[
\tau = \Gamma^{-1} \approx \frac{1}{2178} = 4.6 \times 10^{-4} (\mathrm{MeV}^{-1}) = 4.6 \times 10^{-4} \times 6.6 \times 10^{-22} = 3.04 \times 10^{-25} (\mathrm{s})
\]

where \( \mathrm{MeV}^{-1} = 6.6 \times 10^{-22} \mathrm{s} \) is used.",\boxed{12.9},NV,\text{mCi},False,EN,Practical Application
2930,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,Discuss: How does the internal energy change when two pure liquids with moles $n_{1}$ and $n_{2}$ mix into an ideal solution at constant temperature and pressure?,"(5) Internal energy $U = H - pV$. The change in internal energy of the solution before and after mixing is

$$
\Delta U = \Delta H - p \Delta V = 0.
$$

Therefore, the internal energy does not change before and after mixing because there is no heat of mixing and no work done, hence the internal energy remains unchanged.",\boxed{0},NV,,False,EN,Laws Application
2258,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"A particle with mass \( m \) experiences forced oscillation under the combined action of a restoring force \(-kx\), a damping force \(-\gamma \dot{x}\), and a periodic driving force

\[
F(t) = 
\begin{cases} 
A \sin \omega t & 0 < t \leq \frac{\pi}{\omega} \\ 
0 & \frac{\pi}{\omega} < t \leq \frac{2\pi}{\omega} 
\end{cases}
\]

Determine the fourth term \( a_4 \) of the function \( f(t) \) in the steady-state kinematic equation using the first four terms of the Fourier series.","The fourth term \( a_4 \) is

\[
a_4 = -\frac{2A}{15m\pi}
\]",\boxed{-\frac{2A}{15\pi}},NV,,False,EN,Math Derivation
4423,Modern Physics,Quantum Mechanics,Linear Dynamics Problems,"Consider the case of a muon being captured by an aluminum nucleus (Z=13). When the muon enters the inner layers of the ""electron cloud,"" it forms a hydrogen-like muonic atom with the aluminum nucleus. The mass of the muon is 105.7 MeV. Calculate the wavelength (in ) of the photon emitted when this muonic atom decays from the 3d state.","**Solution Method 1:** When \( x < 0 \), the wave function remains in the form as in equation (1). For \( 0 < x < t \), the Schrödinger equation is

\[
-\frac{\hbar^{2}}{2m} \nabla^{2} \psi = 0
\]

If \( \psi \) takes the form: \( \mathrm{e}^{\mathrm{i} k_{y} \cdot y} \cdot \mathrm{e}^{k x} \), then

\[
-k^{\prime 2} + k^{2} = 0, \quad k = \pm k^{\prime}
\]

Thus, the wave function for \( 0 < x < t \) is

\[
\psi_{2}(x, y) = \left(a \mathrm{e}^{k^{\prime} x} + b \mathrm{e}^{-k^{\prime} x}\right) \mathrm{e}^{i k_{y} \cdot y}
\]

Overall, we have

\[
\begin{array}{ll}
x < 0, & \psi_{1}(x) = \mathrm{e}^{\mathrm{i} k_{x} x} + r \mathrm{e}^{-\mathrm{i} k_{x} x} \\
0 < x < t, & \psi_{2}(x) = a \mathrm{e}^{k^{\prime} x} + b \mathrm{e}^{-k^{\prime} x} \\
x > t, & \psi_{3}(x) = c \mathrm{e}^{\mathrm{i} k_{x} x}
\end{array}
\]

Where

\[
k_{x} = \sqrt{\frac{2mE}{\hbar^{2}}} \cos \theta, \quad k^{\prime} = \sqrt{\frac{2mE}{\hbar^{2}}} \sin \theta
\]

Only the \( x \) component is written here. The \( y \) component is simply \( \mathrm{e}^{\mathrm{i} k_{y} \cdot y} \).

\[
k_{y} = \sqrt{\frac{2mE}{\hbar^{2}}} \sin \theta
\]

All boundary conditions are

\[
\begin{gathered}
\left\{
\begin{array}{l}
1+r = a+b \\
\mathrm{i} k_{x}(1-r) = k^{\prime}(a-b) \\
c \mathrm{e}^{\mathrm{i} k_{x} t} = a \mathrm{e}^{k^{\prime} t} + b \mathrm{e}^{-k^{\prime} t}
\end{array}
\right. \\
\mathrm{i} k_{x} \cdot c \mathrm{e}^{\mathrm{i} k_{x} t} = k^{\prime} a \mathrm{e}^{k^{\prime} t} - k^{\prime} b \mathrm{e}^{-k^{\prime} t}
\end{gathered}
\]

Solving, we have

\[
\begin{gathered}
r = \frac{\mathrm{e}^{2 k^{\prime} t} - 1}{1 - \beta^{2} \mathrm{e}^{2 k^{\prime} t}}, \quad \beta = \frac{k^{\prime} - \mathrm{i} k_{x}}{k^{\prime} + \mathrm{i} k_{x}} \\
|R|^{2} = |r|^{2} = \frac{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2}{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2 \cos 4 \theta}
\end{gathered}
\]

**Solution Method 2:** The problem can also be solved by using the method of amplitude superposition, similar to the case of a Fabry-Perot interferometer in optics.

Only considering the \( x \) component, let \( T_{12}, R_{12} \) represent the amplitude transmission and reflection coefficients for the wave from medium 1 to medium 2 respectively. Let \( T_{21}, R_{21} \) represent the amplitude transmission and reflection coefficients for the wave from medium 2 to medium 1 respectively. Given that the incident wave amplitude is 1, the amplitude of the wave emerging from medium 2 is

\[
\begin{aligned}
T & = T_{12} \mathrm{e}^{-\delta} \cdot T_{21} + T_{12} \mathrm{e}^{-\delta} \cdot R_{21} \mathrm{e}^{-2\delta} R_{21} \cdot T_{21} + T_{12} \mathrm{e}^{-\delta} \cdot \left(R_{21} \mathrm{e}^{-2\delta} R_{21}\right)^{2} \cdot T_{21} + \cdots \\
& = T_{12} \mathrm{e}^{-\delta} T_{21} \left[1 + R_{21}^{2} \mathrm{e}^{-2\delta} + \left(R_{21}^{2} \mathrm{e}^{-2\delta}\right)^{2} + \cdots\right] = T_{12} T_{21} \mathrm{e}^{-\delta} \frac{1}{1 - R_{21}^{2} \mathrm{e}^{-2\delta}}
\end{aligned}
\]

Where \( \mathrm{e}^{-\delta} \) is the attenuation coefficient of the wave traveling from one interface to the other in medium 2.

\[
\delta = k^{\prime} t, \quad k^{\prime} = \sqrt{2mE(1 - \cos^{2} \theta)} / \hbar = \sqrt{2mE} \sin \theta / \hbar
\]

Using the result from (1)

\[
R_{12} = \left(k_{1 x} - k_{2 x}\right) / \left(k_{1 x} + k_{2 x}\right), \quad T_{12} = 1 + R_{12} = 2 k_{1} / \left(k_{1 x} + k_{2 x}\right)
\]

However,

\[
\begin{aligned}
& k_{1 x} = \sqrt{2mE} \cos \theta / \hbar \\
& k_{2 x} = \mathrm{i} k^{\prime} = \mathrm{i} \sqrt{2mE} \sin \theta / \hbar
\end{aligned}
\]

So,

\[
\begin{aligned}
& T_{12} = \frac{2 k_{1 x}}{k_{1 x} + k_{2 x}} = \frac{2 \cos \theta}{\cos \theta + \mathrm{i} \sin \theta} = 2 \cos \theta \mathrm{e}^{-\mathrm{i} \theta} \\
& T_{21} = \frac{2 k_{2 x}}{k_{1 x} + k_{2 x}} = \frac{2 \sin \theta}{\cos \theta + \mathrm{i} \sin \theta} = 2 \mathrm{i} \sin \theta \mathrm{e}^{-\mathrm{i} \theta}
\end{aligned}
\]

\[
R_{21} = \frac{k_{2 x} - k_{1 x}}{k_{1 x} + k_{2 x}} = \frac{\mathrm{i} \sin \theta - \cos \theta}{\mathrm{i} \sin \theta + \cos \theta} = \mathrm{e}^{-2 \mathrm{i} \theta}
\]

Thus,

\[
\begin{aligned}
T & = T_{12} T_{21} \mathrm{e}^{-\delta} \frac{1}{1 - R_{21}^{2} \mathrm{e}^{-2\delta}} \\
& = \frac{4 \mathrm{i} \cos \theta \sin \theta \mathrm{e}^{-2 \mathrm{i} \theta} \cdot \mathrm{e}^{-k^{\prime} t}}{1 - \mathrm{e}^{-4 \mathrm{i} \theta} \mathrm{e}^{-2 k^{\prime} t}} \\
& = \frac{2 \mathrm{i} \sin 2 \theta \mathrm{e}^{-2 \mathrm{i} \theta} \mathrm{e}^{-k^{\prime} t}}{1 - \mathrm{e}^{-4 \mathrm{i} \theta} \mathrm{e}^{-2 k^{\prime} t}}
\end{aligned}
\]

Transmittance

\[
\begin{aligned}
|T|^{2} & = \frac{4 \sin^{2} 2 \theta \mathrm{e}^{-2 k^{\prime} t}}{\left(1 - \mathrm{e}^{-2 k^{\prime} t} \cos 4 \theta\right)^{2} + \left(\mathrm{e}^{-2 k^{\prime} t} \sin 4 \theta\right)^{2}} \\
& = \frac{4 \sin^{2} 2 \theta \mathrm{e}^{-2 k^{\prime} t}}{1 + \mathrm{e}^{-4 k^{\prime} t} - 2 \mathrm{e}^{-2 k^{\prime} t} \cos 4 \theta} \\
& = \frac{4 \sin^{2} 2 \theta}{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2 \cos 4 \theta}
\end{aligned}
\]

Reflectance

\[
\begin{aligned}
1 - |T|^{2} & = 1 - \frac{4 \sin^{2} 2 \theta}{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2 \cos 4 \theta} \\
& = \frac{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2}{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2 \cos 4 \theta}
\end{aligned}
\]

Where

\[
k^{\prime} = \sqrt{2mE} \sin \theta / \hbar
\]",\boxed{1.86 \times 10^{-9}},NV,\mathrm{cm},False,EN,Math Derivation
5396,Electromagnetism,Wave Optics,Diffraction,"Consider an optical system where a single slit with a width of \( a=2.0 \, \text{cm} \) is placed on the front focal plane of a lens with a focal length of \( f=60 \, \text{cm} \). The slit is illuminated perpendicularly by monochromatic light with a wavelength of \( \lambda=0.6 \, \mu \text{m} \). The diameter of the lens is 10 cm. Determine the cutoff frequency of this optical system.","As shown in the diagram, the maximum diffraction angle that the lens can receive is \( \theta_{m} \).

\[
\sin \theta_{m} \approx \tan \theta_{m}=\frac{\frac{D}{2}-\frac{a}{2}}{f}=\frac{D-a}{2 f}
\]

The cutoff frequency is

\[
u_{m}=\frac{\sin \theta_{m}}{\lambda}=\frac{D-a}{2 \lambda f}=1.1 \times 10^{2} \, \text{mm}^{-1}
\]",\boxed{1.1 \times 10^{2}},NV,,False,EN,Laws Application
54,Electromagnetism,Classical Electromagnetism,Magstatics,"In a vacuum, there is a uniform cylindrical coil with a radius of $r_1=1 \mathrm{~m}$, a length of $l_1=1 \mathrm{~m}$, and $N_1 = 100$ turns. Coaxially placed at its center is a smaller coil with a radius of $r_2=10 \mathrm{~cm}$, a length of $l_2=10 \mathrm{~cm}$, and $N_2 = 10$ turns. Calculate the mutual inductance of these two coils.","Assume the outer coil carries a current $I_{1}$, producing a magnetic induction at the middle of the coil:

$$
B_{1}=\mu_{0} \frac{N_{1} I_{1}}{l_{1}}
$$

Given that the inner coil's $r_{2} \ll r_{1}$ and $l_{2} \ll l_{1}$, we can consider the magnetic field $B_{1}$ to be uniform across the inner coil, thereby obtaining the magnetic flux through the coil as:

$$
\Psi_{12}=N_{2} B_{1} S_{2}=\mu_{0} \frac{N_{1} N_{2} I_{1}}{l_{1}} \pi r_{2}^{2}
$$

Therefore, the mutual inductance of the two coils is:

$$
M=\frac{\Psi_{12}}{I_{1}}=\mu_{0} \frac{N_{1} N_{2}}{l_{1}} \pi r_{2}^{2} \approx 39.5 \, \mu \mathrm{H}
$$",\boxed{39.5},NV,\mu \mathrm{H},False,EN,Laws Application
5383,Electromagnetism,Wave Optics,Diffraction,"Let the complex amplitude transmittance function of the grating be

$$
t(x) = t_{0} + t_{1} \cos(2 \pi f x) + t_{1} \cos \left(2 \pi f x + \frac{\pi}{2}\right)
$$

What is the ratio of the central intensity of each fringe to that of the zeroth-order fringe?","When analyzing the intensity ratio at the center of the diffraction fringe, it is important to note that there is a $\pi/2$ phase difference between the two diffracted fringes of the same order given by the last two terms, therefore

$$
A_{0} \propto t_{0}
$$

$$
\begin{array}{ll}
A_{+1}^{\prime} = A_{+1}^{\prime \prime} \propto \frac{1}{2} t_{1}, & A_{+1} = \sqrt{{A_{+1}^{\prime}}^2 + {A_{+1}^{\prime \prime}}^2} \propto \frac{\sqrt{2}}{2} t_{1} \\
A_{-1}^{\prime} = A_{-1}^{\prime \prime} \propto \frac{1}{2} t_{1}, & A_{-1} = \sqrt{{A_{-1}^{\prime}}^2 + {A_{-1}^{\prime \prime}}^2} \propto \frac{\sqrt{2}}{2} t_{1}
\end{array}
$$

Thus, the ratio of the central intensity of the $\pm 1$ order diffraction fringes to the zeroth-order fringe is

$$
\frac{I_{+1}}{I_{0}} = \frac{A_{+1}^2}{A_{0}^2} = \frac{1}{2}\left(\frac{t_{1}}{t_{0}}\right)^{2}
$$

Another method is to combine the last two terms of the expression for $\widetilde{t}(x)$ into one term, which gives

$$
\widetilde{t}(x) = t_{0} + 2 t_{1} \cos \left(2 \pi f x + \frac{\pi}{4}\right) \cos \frac{\pi}{4}
$$

$$
= t_{0} + \sqrt{2} t_{1} \cos \left(2 \pi f x + \frac{\pi}{4}\right)
$$

Using the diffraction characteristics table for sinusoidal gratings, we find

$$
A_{\pm 1} \propto \frac{1}{2} \sqrt{2} t_{1}, \ \ A_{0} \propto t_{0}
$$

Thus,

$$
\frac{I_{\pm 1}}{I_{0}} = \frac{1}{2}\left(\frac{t_{1}}{t_{0}}\right)^2
$$",\boxed{\frac{1}{2}\left(\frac{t_{1}}{t_{0}}\right)^{2}},NV,,False,EN,Math Derivation
1876,Mechanics and Thermodynamics,Relativity,Special Relativity,"A train is moving at a constant speed of \( v = 0.6c \) (where \( c \) is the speed of light in a vacuum) and takes 40 minutes to pass between points \( A \) and \( B \) on the ground, as measured by a stationary clock on the train. Find the distance between \( A \) and \( B \) as measured by a person on the train.","The distance between points \( A \) and \( B \), as measured by a person on the train, is

\[
\Delta L^{\prime} = v \Delta t^{\prime} = 0.6 \times 3 \times 10^{8} \times 40 \times 60 = 4.32 \times 10^{11} \, \text{m}
\]",\boxed{4.32 \times 10^{11}},NV,\text{m},False,EN,Laws Application
3904,Modern Physics,Semiconductor Physics,Statistical Distribution of Electrons and Holes in Space,What is the direct bandgap width in \(\mathrm{InP}\)? Given \(E_{A} = 1.400 \mathrm{~eV}\).,\(E_{g} = E_{A} = 1.400 \mathrm{~eV}\).,\boxed{1.400},NV,\text{eV},False,EN,Knowledge Recall
